course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
HSCI 214,D100,fall,2021,"HSCI 100 or BISC 101, HSCI 130, all with a minimum grade of C-.",HSCI 100;BISC 101;HSCI 130,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",William Small,3
HSCI 305,D100,fall,2021,"60 units, including nine HSCI units with a minimum grade of C-.",,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Lauren Currie,3
HSCI 307,D100,fall,2021,"Two HSCI 200 division courses with a minimum grade of C-, one of which may be taken concurrently.",HSCI 200,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Cecilia Sierra Heredia,3
HSCI 319W,D100,fall,2021,"45 units including nine HSCI units with a minimum grade of C-, one of which must be a 200 division course.",,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Jeremy Snyder,3
HSCI 323,D100,fall,2021,"MBB 231, CHEM 282, both with a minimum grade of C-.",MBB 231;CHEM 282,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Timothy Beischlag,3
HSCI 324,D100,fall,2021,BISC 202 with a minimum grade of C-.,BISC 202,False,"[{'days': 'Mo, We, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Mark Lechner,3
HSCI 326,D100,fall,2021,MBB 231 with a minimum grade of C-.,MBB 231,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Ingrid Northwood,3
HSCI 330,D100,fall,2021,"Nine HSCI units with a minimum grade of C- including one HSCI 200 division course and either STAT 302 or 305, with a minimum grade of C-, which may be taken concurrently.",HSCI 200;STAT 302,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Lawrence McCandless,3
HSCI 340,D100,fall,2021,"60 units and two HSCI 200-level courses with a minimum grade of C-, one of which may be taken concurrently.",HSCI 200,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Nicole Berry,3
HSCI 373,D100,fall,2021,Will vary according to topic.,,False,"[{'days': 'We, Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Mark Lechner,4
HSCI 403,D100,fall,2021,60 units including HSCI 330 with a minimum grade of C-.,HSCI 330,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Meghan Winters,3
HSCI 410,D100,fall,2021,"STAT 302 or STAT 305, with a minimum grade of C-. Recommended: HSCI 330.",STAT 302;STAT 305,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Kiffer Card,3
HSCI 412,D100,fall,2021,"HSCI 312 and two HSCI 200-level courses, with a minimum grade of C-.",HSCI 312;HSCI 200,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Anne-Marie Nicol,3
HSCI 418,D100,fall,2021,"90 units, two 200-level HSCI courses with a minimum grade of C-, or permission of the instructor.",,True,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Stuart Peacock,3
HSCI 432,D100,fall,2021,HSCI 330 with a minimum grade of C-.,HSCI 330,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Hasina Samji,3
HSCI 440,D100,fall,2021,"HSCI 321 and one of BISC 357, MBB 308, or MBB 309W, all with a minimum grade of C-.",HSCI 321;BISC 357;MBB 308;MBB 309W,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Shabnam Massah,4
HSCI 462,D100,fall,2021,HSCI 216 with a minimum grade of C-.,HSCI 216,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Pablo Nepomnaschy,3
HSCI 471,D100,fall,2021,Will vary according to topic.,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Ryan Allen,3
HSCI 476,D100,fall,2021,"HSCI 323 and MBB 331, with a minimum grade of C- or permission of the instructor.",HSCI 323;MBB 331,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Timothy Beischlag,3
HSCI 485,D100,fall,2021,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic.",,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Charlotte Waddell,3
HSCI 486,D100,fall,2021,"90 units, including at least 15 upper division HSCI units with a minimum grade of C-. Other prerequisites may vary according to topic.",,False,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Kelley Lee,3
ACMA 101,E100,fall,2021,,,False,"[{'days': 'Mo', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Yi Lu,3
ACMA 440,D100,fall,2021,ACMA 340 with a minimum grade of C.,ACMA 340,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Jean-Francois Begin,3
BISC 101,D100,fall,2021,"High school Biology 12 (or equivalent) with a C grade or better, or BISC 100 with C- or better, or BISC 113 with C+ or better, or HSCI 100 with C+ or better; and High school Chemistry 12 (or equivalent) with a C grade or better, or CHEM 111 with a C- or better.",BISC 100;BISC 113;HSCI 100;CHEM 111,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Tony Williams;Megan Barker,4
BISC 101,D200,fall,2021,"High school Biology 12 (or equivalent) with a C grade or better, or BISC 100 with C- or better, or BISC 113 with C+ or better, or HSCI 100 with C+ or better; and High school Chemistry 12 (or equivalent) with a C grade or better, or CHEM 111 with a C- or better.",BISC 100;BISC 113;HSCI 100;CHEM 111,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Tony Williams;Megan Barker,4
BISC 102,D100,fall,2021,"High school biology 12 (or equivalent) with a C grade or better, or BISC 100 with C- or better, or BISC 113 with C+ or better, or HSCI 100 with C+ or better.",BISC 100;BISC 113;HSCI 100,False,"[{'days': 'Tu, Th', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",John Reynolds;Kevin Lam;Kathleen Fitzpatrick,4
BISC 113,C100,fall,2021,"Recommended: Students with a C or better in Biology 12, who are considering a BISC major, are encouraged to proceed directly to BISC 101 and 102.",,False,[],Tammy Mcmullan,3
BISC 202,D100,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Onkar Bains,3
BISC 202,D900,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Onkar Bains,3
BISC 204,D100,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Leah Bendell,3
BISC 204,D900,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Leah Bendell,3
BISC 205,D100,fall,2021,"BISC 101, BISC 102 and PHYS 102 all with a grade of C- or better.",BISC 101;BISC 102;PHYS 102,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Gordon Rintoul;Jim Mattsson,3
BISC 300,D100,fall,2021,BISC 202 with a grade of C- or better. Recommended: BISC 204.,BISC 202,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Arne Mooers,3
BISC 303,D100,fall,2021,BISC 102 and MBB 231 with a grade of C- or better.,BISC 102;MBB 231,False,"[{'days': 'Tu, Th', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Julian Guttman;Agata Becalska,4
BISC 316,D100,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Mo, We, Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Erin Barley,4
BISC 317,D100,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Tu, Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Gerhard Gries,3
BISC 326,D100,fall,2021,BISC 101 and 102 with a grade of C- or better.,BISC 101,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Zamir Punja;Sherryl Bisgrove;Miranda Meents,3
BISC 333,D100,fall,2021,"BISC 202, MBB 222, MBB 231 with a grade of C- or better.",BISC 202;MBB 222;MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Harald Hutter,3
BISC 342,D100,fall,2021,BISC 341 and readmission to the Science Co-op Education Program.,BISC 341,False,[],,3
BISC 357,D100,fall,2021,"BISC 202, MBB 222, and MBB 231, all with a grade of C- or better. Recommended: MBB 331.",BISC 202;MBB 222;MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Peter Hollmann,4
BISC 360W,D100,fall,2021,"BISC 202, BISC 204 (or GEOG 215), and STAT 201, all with C- or better.",BISC 202;BISC 204;GEOG 215;STAT 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Wendy Palen,3
BISC 366,D100,fall,2021,BISC 205 and MBB 231 with a grade of C- or better.,BISC 205;MBB 231,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Miranda Meents,3
BISC 407,D100,fall,2021,"BISC 102 and either BISC 204 or GEOG 215, all with a grade of C- or better.",BISC 102;BISC 204;GEOG 215,False,"[{'days': 'We', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Leithen M'Gonigle,3
BISC 410,D100,fall,2021,"BISC 102 and either BISC 204 or GEOG 215, all with a grade of C- or better.",BISC 102;BISC 204;GEOG 215,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Kevin Lam,3
BISC 414,D100,fall,2021,"75 units of credit in a science program, including BISC 204 with a grade of C- or better or GEOG 215, or permission of the instructor.",BISC 204;GEOG 215,False,"[{'days': 'We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Lance Lesack,3
BISC 420,D100,fall,2021,BISC 204 or GEOG 215; with a grade of C- or better.,BISC 204;GEOG 215,False,"[{'days': 'Mo', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",David Green,3
BISC 425,D100,fall,2021,"BISC 305, or BPK 305, or BPK 306 with a grade of C- or better.",BISC 305;BPK 305;BPK 306,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Inigo Novales Flamarique,3
BISC 441,D100,fall,2021,BISC 202 or 204 with a grade of C- or better. Recommended: BISC 300.,BISC 202,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Bernard Crespi,3
BISC 475,D100,fall,2021,To be announced.,,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Jane Fowler,3
BPK 105,C100,fall,2021,"Recommended: Grade 11 Biology, Chemistry and Physics.",,False,[],Ryan Peter Dill,3
BPK 105,C200,fall,2021,"Recommended: Grade 11 Biology, Chemistry and Physics.",,False,[],Ryan Peter Dill,3
BPK 110,D100,fall,2021,,,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Diana Bedoya,3
BPK 110,D300,fall,2021,,,False,"[{'days': 'Fr', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Amandio Vieira,3
BPK 110,OL01,fall,2021,,,False,[],Diana Bedoya,3
BPK 140,D100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Andrew Blaber,3
BPK 140,E100,fall,2021,,,False,"[{'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",Mike Walsh,3
BPK 140,OL01,fall,2021,,,False,[],,3
BPK 141,OL01,fall,2021,,,False,[],,3
BPK 142,D100,fall,2021,"One of Grade 12 Anatomy and Physiology, Biology, Chemistry or Physics with a grade of C or better; or one of BPK 105, BPK 110, BPK 143, BISC 100, BISC 113 or HSCI 100 with a grade of C or better.",BPK 105;BPK 110;BPK 143;BISC 100;BISC 113;HSCI 100,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Jim Carter,3
BPK 143,D100,fall,2021,Recommended: Medical clearance from a personal physician.,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,3
BPK 180W,D100,fall,2021,"Grade 12 Biology or Physics, Grade 12 Math.",,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Anne-Kristina Arnold,3
BPK 201,D100,fall,2021,"MATH 150, 151 or 154, MATH 152 or 155 (may be taken concurrently), PHYS 101 (or 120 or 125 or 140), BPK 142.",MATH 150;MATH 152;PHYS 101;BPK 142,False,"[{'days': 'Mo, We, Fr', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Sabrina Lee,3
BPK 205,D100,fall,2021,"BISC 101, CHEM 281, PHYS 101 and 102.",BISC 101;CHEM 281;PHYS 101,False,"[{'days': 'Mo, We, Fr', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Damon Poburko,3
BPK 207,D100,fall,2021,BPK 142 or permission of instructor.,BPK 142,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Daniel Marigold,3
BPK 241,D100,fall,2021,BPK 142.,BPK 142,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",,3
BPK 301,D100,fall,2021,"PHYS 102 (or 121 or 126 or 141), BPK 201.",PHYS 102;BPK 201,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,3
BPK 301,D200,fall,2021,"PHYS 102 (or 121 or 126 or 141), BPK 201.",PHYS 102;BPK 201,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3
BPK 303,D100,fall,2021,"BPK 201, BPK 241 and STAT 201 or an equivalent statistics course.",BPK 201;BPK 241;STAT 201,False,"[{'days': 'Fr', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Michael Rosenblat,3
BPK 304W,D100,fall,2021,"BPK 142, 201, 205, and STAT 201.",BPK 142;STAT 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Mike Walsh,3
BPK 305,D100,fall,2021,"BPK 205, MBB 231 (or 201), MATH 155 (or 152). Majors from outside BPK require BPK 205 (or BISC 305), MBB 231 (or 201), MATH 155 (or 152) plus permission of the instructor.",BPK 205;MBB 231;MATH 155;BISC 305,False,"[{'days': 'Mo, We, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Victoria Claydon;Thomas Claydon,3
BPK 306,D100,fall,2021,"BPK 207. Corequisite: BPK 305. Majors from outside BPK require BPK 205 (or BISC 305), MBB 231 (or 201), MATH 155 (or 152) plus permission of the instructor.",BPK 207;BPK 305;BPK 205;BISC 305;MBB 231;MATH 155,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Charles Krieger;Nadine Wicks,3
BPK 310,D100,fall,2021,"BPK 205, MBB 201 (or 231). Recommended: BPK 201.",BPK 205;MBB 201,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Dave Clarke,3
BPK 311,D100,fall,2021,"BPK 105 or 205, and 110.",BPK 105,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Amandio Vieira,3
BPK 325,D100,fall,2021,BPK 142 and either BPK 105 (with a grade of C or higher) or BPK 205.,BPK 142;BPK 105;BPK 205,False,[],,3
BPK 326,D100,fall,2021,"Admission to the major or honours program in Behavioural Neuroscience or Biomedical Physiology or Kinesiology. BPK 142, 201, 205 and at least 60 units. Behavioral Neuroscience Major and Honours students require BPK 142, 205, PSYC 280 and at least 60 units.",BPK 142;PSYC 280,False,"[{'days': 'Mo, We', 'startTime': '9:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Leanne Ramer,4
BPK 340,D100,fall,2021,"BPK 142, STAT 201 (or PSYC 201). Recommended: BPK 140.",BPK 142;STAT 201;PSYC 201,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Peter Ruben,3
BPK 342,OL01,fall,2021,"BPK 105 (or 205), 142 and 143.",BPK 105,False,[],,3
BPK 375,C100,fall,2021,"BPK 105 or 205, and 142.",BPK 105,False,[],Leanne Ramer,3
BPK 381,D100,fall,2021,PSYC 210 or both of BPK 207 and STAT 201. Corequisite: STAT 201 may be taken concurrently. Recommended: BPK 180.,PSYC 210;BPK 207;STAT 201,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}, {'days': 'Fr', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Anne-Kristina Arnold,3
BPK 408W,D100,fall,2021,"STAT 201 and BPK 305 for BPK Majors or STAT 201 and one of BISC 305, 405, or 455 with a C- or better for BISC Majors. Enrollment of non-BPK and non-BISC majors require permission of the instructor.",STAT 201;BPK 305;BISC 305,False,"[{'days': 'Mo', 'startTime': '8:30', 'endTime': '9:20', 'campus': 'Burnaby'}]",Nadine Wicks,3
BPK 409,D100,fall,2021,BPK 305 and 306.,BPK 305,False,"[{'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Sabrina Lee,3
BPK 412,D100,fall,2021,BPK 305 or MBB 308.,BPK 305;MBB 308,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Glen Tibbits;Thomas Claydon,3
BPK 426,D100,fall,2021,BPK 306 and BPK 326.,BPK 306;BPK 326,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3
BPK 432,D100,fall,2021,BPK 305 or BISC 305. Recommended: BPK 407.,BPK 305;BISC 305,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3
BPK 447,D100,fall,2021,BPK 306 or BISC 305.,BPK 306;BISC 305,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dylan Cooke,3
BPK 448,D100,fall,2021,"BPK 201 or 207, and BPK 306, or for biomedical engineering students, BPK 201 and 208.",BPK 201;BPK 306,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Andy Hoffer,3
BPK 481,D100,fall,2021,BPK 303 and 326.,BPK 303,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Michael Rosenblat,3
CHEM 110,D100,fall,2021,"Pre-Calculus 12 (or equivalent), MATH 100 (may be taken concurrently), or permission of the Department. No previous training in chemistry is required for this course.",MATH 100,False,[],Rebecca Goyan,3
CHEM 120,D100,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 110 or 111 with a minimum grade of C-.",CHEM 110,False,[],Daniel Leznoff;Jeffrey Warren,3
CHEM 120,D300,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 110 or 111 with a minimum grade of C-.",CHEM 110,False,[],Daniel Leznoff;Jeffrey Warren,3
CHEM 122,D100,fall,2021,CHEM 120 or 121 with a minimum grade of C-.,CHEM 120,False,[],John Canal,2
CHEM 125,LA04,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'We', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LA05,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LA09,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'Fr', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LB04,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'We', 'startTime': '8:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LB05,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LB07,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Goyan,1
CHEM 125,LC03,fall,2021,"Chemistry 12 with a minimum grade of C, or CHEM 109 or CHEM 111 with a minimum grade of C-. Corequisite: CHEM 120.",CHEM 109;CHEM 111;CHEM 120,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Surrey'}]",Garry Mund,1
CHEM 126,LA03,fall,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Julie Lunniss,2
CHEM 126,LA04,fall,2021,CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 121;CHEM 122,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Julie Lunniss,2
CHEM 180,D100,fall,2021,CHEM 121 with a minimum grade of C-.,CHEM 121,False,[],John Canal,3
CHEM 210,D100,fall,2021,CHEM 122 with a minimum grade of C-.,CHEM 122,False,"[{'days': 'Mo, Fr', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Hogan Yu,2
CHEM 216,LA03,fall,2021,"CHEM 122 and CHEM 126, both with a minimum grade of C-. Corequisite: CHEM 210.",CHEM 122;CHEM 126;CHEM 210,False,"[{'days': 'Fr', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Dev Sharma,2
CHEM 230,D100,fall,2021,CHEM 122 with a minimum grade of C-. Students who expect to take further courses in inorganic chemistry should take CHEM 230 concurrently with CHEM 236W.,CHEM 122;CHEM 230;CHEM 236W,False,"[{'days': 'Mo, We, Fr', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Tim Storr,3
CHEM 236W,LA01,fall,2021,CHEM 126 with a minimum grade of C-. Corequisite: CHEM 230.,CHEM 126;CHEM 230,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",John Canal,3
CHEM 236W,LA02,fall,2021,CHEM 126 with a minimum grade of C-. Corequisite: CHEM 230.,CHEM 126;CHEM 230,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",John Canal,3
CHEM 260,D100,fall,2021,"CHEM 122, MATH 152, and PHYS 121, 126 or 141 (or PHYS 102 with a minimum grade of B), all with a minimum grade of C-. Recommended: MATH 232.",CHEM 122;MATH 152;PHYS 121;PHYS 102,False,"[{'days': 'Tu, Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Krzysztof Starosta,4
CHEM 280,D100,fall,2021,CHEM 120 or CHEM 121 with a minimum grade of C-. Corequisite: CHEM 122.,CHEM 120;CHEM 121;CHEM 122,False,[],M Khaled Arafeh,3
CHEM 282,D100,fall,2021,CHEM 281 with a minimum grade of C-.,CHEM 281,False,[],Pete Wilson,2
CHEM 282,D700,fall,2021,CHEM 281 with a minimum grade of C-.,CHEM 281,False,[],Pete Wilson,2
CHEM 283,D100,fall,2021,CHEM 281 with a minimum grade of C-.,CHEM 281,False,[],Pete Wilson,3
CHEM 284,D100,fall,2021,"CHEM 282 with a minimum of C+, or permission of the Department.",CHEM 282,False,[],Pete Wilson,1
