course,term,year,prereqs
pol 498,spring,2023,Permission of the department. Students may count only one readings course as credit towards their upper division political science requirements.
pol 499,spring,2023,Permission of the department (see regulations listed in the Department of Political Science section).
pol 802,spring,2023,
pol 803,spring,2023,
pol 827,spring,2023,
pol 830,spring,2023,
pol 840,spring,2023,
pol 842,spring,2023,
pol 852,spring,2023,
pol 890,spring,2023,
pol 891,spring,2023,
pol 892,spring,2023,
pol 893,spring,2023,
pol 894,spring,2023,
pol 896,spring,2023,
pol 897,spring,2023,
pol 898,spring,2023,
pol 899,spring,2023,
psyc 100,spring,2023,
psyc 102,spring,2023,
psyc 201w,spring,2023,PSYC 100 or 102.
psyc 210,spring,2023,PSYC 201W and BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00).
psyc 221,spring,2023,PSYC 100.
psyc 250,spring,2023,PSYC 102.
psyc 260,spring,2023,PSYC 102.
psyc 268,spring,2023,PSYC 102.
psyc 280,spring,2023,PSYC 100. Recommended: BISC 101.
psyc 300w,spring,2023,PSYC 201W.
psyc 301,spring,2023,PSYC 201 and 210 and a minimum CGPA of 2.67.
psyc 303,spring,2023,PSYC 201 and 221 (or 335).
psyc 308,spring,2023,PSYC 201.
psyc 325,spring,2023,PSYC 201W and PSYC 280.
psyc 330,spring,2023,PSYC 201 and 221.
psyc 356,spring,2023,"PSYC 201, 241 and 250."
psyc 357,spring,2023,PSYC 201 and 250 or acceptance into the diploma program in gerontology.
psyc 362,spring,2023,PSYC 201 and 260.
psyc 363,spring,2023,PSYC 201 and 260.
psyc 365,spring,2023,PSYC 201.
psyc 366,spring,2023,PSYC 201 and PSYC 260.
psyc 371,spring,2023,PSYC 201 and 241. PSYC 270 (or 370) is recommended.
psyc 379,spring,2023,PSYC 201 and 268. PSYC 241 is recommended.
psyc 393,spring,2023,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate."
psyc 402,spring,2023,"PSYC 201, 210, 308 (or 207), 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 411,spring,2023,"PSYC 201, 210, 301, 60 units, and a CGPA of 3.0. Recommended: PSYC 410."
psyc 450,spring,2023,"PSYC 201, 210, 250 and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 459,spring,2023,A minimum grade of B in PSYC 457.
psyc 461,spring,2023,"PSYC 201, 210, 260, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 476,spring,2023,"PSYC 201, 210, 268, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 480,spring,2023,"PSYC 201, 210, 280, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 493,spring,2023,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 494,spring,2023,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 495,spring,2023,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 499,spring,2023,PSYC 490.
psyc 600,spring,2023,
psyc 705,spring,2023,
psyc 715,spring,2023,
psyc 770,spring,2023,
psyc 806,spring,2023,"PSYC 820, 821, 822, 823, 824, or permission of the instructor."
psyc 819,spring,2023,Graduate program standing.
psyc 820b,spring,2023,Admission to the Clinical Psychology Graduate Program. Corequisite: PSYC 821B.
psyc 821b,spring,2023,PSYC 821A. Corequisite: PSYC 820B. Students must successfully complete a Criminal Record Check.
psyc 823,spring,2023,Admission to the Clinical Psychology Graduate Program.
psyc 824,spring,2023,Admission to the Masters or Doctoral program.
psyc 825,spring,2023,Admission to Clinical Psychology Graduate Program. Students must successfully complete a Criminal Record Check.
psyc 836,spring,2023,"PSYC 790, 815."
psyc 880,spring,2023,"PSYC 744, 770, 820, 821, 910, 911. Students must successfully complete a Criminal Record Check."
psyc 881,spring,2023,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.
psyc 882,spring,2023,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.
psyc 886,spring,2023,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check."
psyc 890,spring,2023,"PSYC 790, 835 or 836. Students must successfully complete a Criminal Record Check."
psyc 892,spring,2023,PSYC 790. Students must successfully complete a Criminal Record Check.
psyc 895,spring,2023,
psyc 896,spring,2023,
psyc 897,spring,2023,PSYC 790.
psyc 898,spring,2023,
psyc 899,spring,2023,
psyc 907b,spring,2023,
psyc 911,spring,2023,
psyc 912,spring,2023,
psyc 913,spring,2023,
psyc 914,spring,2023,
psyc 916,spring,2023,
psyc 917,spring,2023,
psyc 918,spring,2023,
psyc 944,spring,2023,
psyc 950,spring,2023,
psyc 990,spring,2023,PSYC 790.
psyc 991,spring,2023,
psyc 992,spring,2023,
psyc 993,spring,2023,
psyc 997,spring,2023,
psyc 998,spring,2023,Admission to the masters or doctoral program.
psyc 999,spring,2023,Admission to Clinical Psychology Graduate Program.
pub 101,spring,2023,
pub 201,spring,2023,PUB 101.
pub 210w,spring,2023,
pub 332,spring,2023,PUB 231.
pub 350,spring,2023,60 units.
pub 431,spring,2023,PUB 331 or PUB 332.
pub 450,spring,2023,75 units.
pub 456,spring,2023,75 units.
pub 602,spring,2023,Admittance to the program.
pub 606,spring,2023,Admittance to the program.
pub 607,spring,2023,admittance to the program.
pub 801,spring,2023,Admittance to the program.
pub 802,spring,2023,Admittance to the program.
pub 899,spring,2023,Admittance to the program.
pub 900,spring,2023,PUB 899.
punj 100,spring,2023,
rem 100,spring,2023,
rem 200,spring,2023,"One of REM 100, GEOG 100, GEOG 111, or EVSC 100."
rem 207,spring,2023,
rem 221,spring,2023,"One of REM 100, GEOG 100, GEOG 111, or EVSC 100."
rem 311,spring,2023,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent. Recommended: REM 225.
rem 319,spring,2023,45 units.
rem 320w,spring,2023,45 units. Philosophy Majors and Minors may not take this course for credit towards their major or minor degree.
rem 325,spring,2023,45 units. Recommended: REM 225 or STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent.
rem 350,spring,2023,45 units.
rem 375,spring,2023,45 units.
rem 412,spring,2023,REM 100 or EVSC 100; BISC 204 or GEOG 215 or REM 211; STAT 201 or STAT 203 or STAT 205 or GEOG 251 or equivalent; and 60 units. Recommended: REM 225.
rem 431,spring,2023,REM 100 or EVSC 100 or GEOG 111; REM 221; 60 units; or permission from instructor.
rem 491,spring,2023,90 units.
rem 495,spring,2023,75 units.
rem 601,spring,2023,
rem 602,spring,2023,Eight REM courses or permission of instructor.
rem 625,spring,2023,Permission of instructor.
rem 631,spring,2023,
rem 641,spring,2023,Enrollment in a REM graduate program or permission of the department.
rem 643,spring,2023,
rem 644,spring,2023,
rem 650,spring,2023,
rem 658,spring,2023,Permission of instructor.
rem 664,spring,2023,
rem 665,spring,2023,
rem 668,spring,2023,
rem 690,spring,2023,
rem 691,spring,2023,Students must have completed at least one term's courses and permission of REM's co-op co-ordinator.
rem 697,spring,2023,
rem 699,spring,2023,
rem 898,spring,2023,
rem 899,spring,2023,
sa 101,spring,2023,
sa 150,spring,2023,
sa 201w,spring,2023,Recommended: SA 101.
sa 250,spring,2023,SA 150.
sa 255,spring,2023,SA 101 or 150.
sa 257,spring,2023,SA 101 or 150.
sa 260,spring,2023,
sa 301,spring,2023,SA 201W.
sa 302w,spring,2023,
sa 304,spring,2023,SA 101 or 150 or 201W.
sa 321,spring,2023,SA 101 or 150 or 201W.
sa 326,spring,2023,SA 101 or 150 or 201W.
sa 327,spring,2023,SA 101 or 150 or 201W.
sa 335,spring,2023,SA 101 or 150 or 201W.
sa 350,spring,2023,SA 250.
sa 352,spring,2023,SA 101 or 201W.
sa 353,spring,2023,Minimum of 30 units including SA 150.
sa 355,spring,2023,SA 255 and SA 257.
sa 356w,spring,2023,SA 255.
sa 358,spring,2023,SA 101 or 150 or 201W.
sa 360,spring,2023,SA 101 or 150 or 201W.
sa 420,spring,2023,"72 units including SA 101 or 150 or SA 201W, or acceptance into the diploma program in gerontology, or by consent of instructor."
sa 442,spring,2023,Minimum of 72 units including either SA 101 or SA 150.
sa 443,spring,2023,Minimum of 72 units including either SA 101 or SA 150.
sa 496,spring,2023,Minimum of 72 units including SA 101 or 150 or 201W.
sa 497,spring,2023,Minimum of 72 units including SA 101 or 150 or 201W.
sa 499,spring,2023,"SA 495, permission from the SA department, and prior agreement from an SA faculty member who has agreed to supervise the honours essay."
sa 853,spring,2023,
sa 854,spring,2023,
sa 856,spring,2023,
sa 871,spring,2023,
sa 872,spring,2023,
sa 875,spring,2023,
sa 887,spring,2023,
sa 897,spring,2023,"All PhD course requirements, with the exception of SA 857 must be completed before student may enroll in SA 897."
sa 898,spring,2023,
sa 899,spring,2023,
sd 281,spring,2023,
sd 381,spring,2023,"One of PLAN 100, PLAN 200, REM 100, or SD 281; and 45 units."
sd 481,spring,2023,"One of PLAN 100, PLAN 200, REM 100, or SD 281; and 60 units."
sda 250,spring,2023,
sda 270,spring,2023,
sda 490,spring,2023,Admission into the Social Data Analytics Minor and 18 units completed in the minor.
see 111,spring,2023,SEE 110.
see 222,spring,2023,"PHYS 140, CHEM 121 or (CHEM 122 and CHEM 126)."
see 224,spring,2023,MATH 251.
see 225,spring,2023,"PHYS 140, MATH 251, (MATH 260 or MATH 310)."
see 231,spring,2023,SEE 230.
see 242,spring,2023,"MATH 152, MATH 232."
see 251,spring,2023,"SEE 230, SEE 221, (MATH 260 or MATH 310)."
see 290,spring,2023,
see 294,spring,2023,
see 390,spring,2023,SEE 290 or SEE 294.
see 394,spring,2023,SEE 290 or SEE 294.
see 402,spring,2023,Minimum of 100 units; SEE 110.
see 411,spring,2023,"SEE 410W. Must be taken in the term immediately following 410W. In order to obtain credit, students must successfully complete both SEE 410W and SEE 411."
see 463,spring,2023,"CMPT 130, SEE 231."
see 475,spring,2023,Permission of the undergraduate curriculum chair.
see 476,spring,2023,Permission of the undergraduate curriculum chair.
see 486,spring,2023,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee. The specific prerequisite courses will be identified by the course supervisor.
see 490,spring,2023,SEE 390 or SEE 394.
see 494,spring,2023,SEE 390 or SEE 394.
see 850,spring,2023,
see 890,spring,2023,
see 891,spring,2023,
see 894,spring,2023,
see 895,spring,2023,
see 896,spring,2023,
see 897,spring,2023,
see 898,spring,2023,
see 899,spring,2023,SEE 890. Corequisite: SEE 897.
span 100,spring,2023,
span 110,spring,2023,"SPAN 100 (or SPAN 102), grade 12 Spanish, or equivalent."
span 210,spring,2023,SPAN 200 (or SPAN 201) or equivalent.
stat 100,spring,2023,
stat 201,spring,2023,Recommended: 30 units.
stat 203,spring,2023,"Recommended: 30 units including a research methods course such as SA 255, CRIM 220, POL 200W, or equivalent."
stat 240,spring,2023,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, and one of CMPT 102, CMPT 120, CMPT 125, CMPT 128, CMPT 129, CMPT 130, all with a minimum grade of C- or permission of the instructor. STAT 260 is also recommended."
stat 260,spring,2023,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, ECON 233, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 261."
stat 261,spring,2023,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, ECON 233, or POL 201, with a grade of at least C- or permission of the instructor. Corequisite: STAT 260."
stat 270,spring,2023,"or Corequisite: MATH 152 or 155 or 158, with a minimum grade of C-. Students wishing an intuitive appreciation of a broad range of statistical strategies may wish to take STAT 100 first."
stat 271,spring,2023,CMPT 210 with a minimum grade of C-.
stat 285,spring,2023,"STAT 270 and one of MATH 152, MATH 155, or MATH 158, all with a minimum grade of C-."
stat 300w,spring,2023,Admission to the major or honours programs in statistics; STAT 350 with a minimum grade of C- or permission of the instructor; prior completion of a lower division W course.
stat 302,spring,2023,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 305,spring,2023,"One of STAT 201, STAT 203, STAT 205, STAT 270, BUS 232, or ECON 233, with a minimum grade of C-."
stat 336,spring,2023,Students must apply and receive permission from the co-op co-ordinator at least one but preferably two terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5 before they may take this practicum course.
stat 337,spring,2023,STAT 336 or Job Practicum I from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 360,spring,2023,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 361."
stat 361,spring,2023,"One of STAT 260 or STAT 341 and one of STAT 302, STAT 305, STAT 350, or ECON 333, all with a minimum grade of C-. CMPT 125 or CMPT 129 is also recommended. Corequisite: STAT 360."
stat 380,spring,2023,"STAT 330, or all of: STAT 285, MATH 208W, and MATH 251, all with a minimum grade of C-."
stat 403,spring,2023,"STAT 302, 305 or 350 or ECON 333, all with a minimum grade of C-."
stat 410,spring,2023,STAT 350 with a minimum grade of C-.
stat 436,spring,2023,STAT 337 or Job Practicum II from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 437,spring,2023,STAT 436 or Job Practicum III from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 438,spring,2023,STAT 437 or Job Practicum IV from another department. Students must apply and receive permission from the co-op co-ordinator at least one term in advance.
stat 445,spring,2023,"STAT 285 or STAT 302 or STAT 305 or ECON 333 or equivalent, with a minimum grade of C-."
stat 460,spring,2023,"STAT 330 and 350, with a minimum grade of C-."
stat 475,spring,2023,"STAT 302 or STAT 305 or STAT 350 or ECON 333 or equivalent, with a minimum grade of C-."
stat 490,spring,2023,Dependent on the topic covered.
stat 603,spring,2023,A course in statistics.
stat 604,spring,2023,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 605,spring,2023,Any course in Statistics. Open only to students in departments other than Statistics and Actuarial Science.
stat 645,spring,2023,STAT 302 or STAT 305 or STAT 350 or STAT 604 or STAT 605 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 675,spring,2023,STAT 302 or STAT 305 or STAT 350 or STAT 604 or STAT 605 or ECON 333 or permission of instructor. Open only to graduate students in departments other than Statistics and Actuarial Science.
stat 811,spring,2023,
stat 812,spring,2023,
stat 851,spring,2023,STAT 830 and STAT 850 or permission of instructor.
stat 853,spring,2023,STAT 830 or equivalent or permission of instructor.
stat 854,spring,2023,STAT 450 or permission of the instructor.
stat 880,spring,2023,
stat 881,spring,2023,
stat 882,spring,2023,
stat 894,spring,2023,
stat 895,spring,2023,
stat 898,spring,2023,
stat 899,spring,2023,
tekx 101,spring,2023,
ugrad 400,spring,2023,
urb 602,spring,2023,
urb 630,spring,2023,
urb 645,spring,2023,
urb 650,spring,2023,
urb 660,spring,2023,
urb 670,spring,2023,
urb 693,spring,2023,
urb 694,spring,2023,
urb 695,spring,2023,
urb 697,spring,2023,URB 696 with a grade of A- or higher. Students who receive a B+ in URB 696 may enroll for URB 697 with permission of their senior supervisor.
urb 701,spring,2023,Enrollment in the M.URB program with a CGPA of at least of 3.0.
urb 702,spring,2023,Cooperative Education Practicum I and a CGPA of at least 3.0.
wl 100,spring,2023,
wl 101w,spring,2023,
wl 104w,spring,2023,
wl 201,spring,2023,
wl 306,spring,2023,45 units.
wl 309,spring,2023,45 units.
wl 330,spring,2023,45 units.
wl 340,spring,2023,Admission is by permission of the Instructor and Director.
wl 403,spring,2023,"60 units including two 300-level courses in world literature, English, and/or humanities."
wl 460,spring,2023,"Two 100-level world literature courses, two 200-level world literature courses, and two 300-level world literature courses. Reserved for world literature honours, major, and minor students. Admission is by permission of the instructor and Director."
