course,term,year,prereqs
japn 110,spring,2024,JAPN 100 or equivalent. Students who took Japanese courses in secondary school and/or with previous knowledge of Japanese may need to be evaluated for placement into JAPN 110 or higher level of courses and are required to contact the instructor before enrollment.
japn 200,spring,2024,JAPN 110 (or JAPN 101) or equivalent.
japn 210,spring,2024,JAPN 200 or equivalent.
japn 300,spring,2024,JAPN 201 or by permission of the department
lbrl 750,spring,2024,
lbrl 751,spring,2024,
lbrl 752,spring,2024,
lbst 100,spring,2024,
lbst 101,spring,2024,
lbst 201,spring,2024,Strongly Recommended: LBST 101.
lbst 307,spring,2024,Strongly Recommended: LBST 101.
lbst 309,spring,2024,Strongly Recommended: LBST 101 and at least one other Labour Studies course.
lbst 311,spring,2024,30 units. Strongly Recommended: LBST 101.
lbst 312,spring,2024,Strongly Recommended: LBST 101.
lbst 330,spring,2024,Strongly Recommended: LBST 101 and/or 301.
lbst 431,spring,2024,Will vary according to topic. LBST 101 is strongly recommended for all upper division LBST courses.
ling 100,spring,2024,
ling 111,spring,2024,
ling 160,spring,2024,
ling 190,spring,2024,
ling 200,spring,2024,
ling 220,spring,2024,
ling 315,spring,2024,LING 220.
ling 322,spring,2024,LING 282W.
ling 324,spring,2024,LING 282W.
ling 330,spring,2024,LING 282W.
ling 360,spring,2024,LING 282W.
ling 363,spring,2024,"LING 360, 362."
ling 415,spring,2024,12 units of upper division linguistic courses.
ling 450,spring,2024,LING 250 or SDA 250.
ling 491,spring,2024,"LING 220, 60 units, and permission of the Undergraduate Committee Chair."
ling 807,spring,2024,
ling 810,spring,2024,
ling 811,spring,2024,
ling 891,spring,2024,
ling 893,spring,2024,
ling 894,spring,2024,All PhD coursework in Linguistics.
ling 895,spring,2024,All PhD coursework in Linguistics.
ling 896,spring,2024,
ling 898,spring,2024,
ling 899,spring,2024,
ls 801,spring,2024,
ls 811,spring,2024,
ls 815,spring,2024,
ls 829,spring,2024,
ls 998,spring,2024,
ls 999,spring,2024,
macm 101,spring,2024,"BC Math 12 (or equivalent), or any of MATH 100, 150, 151, 154, 157."
macm 201,spring,2024,MACM 101 or (ENSC 251 and one of MATH 232 or MATH 240).
macm 203,spring,2024,"One of CMPT 102, 120, 126, 128 or 130 and one of MATH 150, 151, 154 or 157 and one of MATH 232 or 240. MATH 232 or 240 can be taken as corequisite. Students in excess of 80 units may not take MACM 203 for further credit."
macm 316,spring,2024,"MATH 152 or 155 or 158, and MATH 232 or 240, and computing experience."
math 100,spring,2024,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B or Pre-Calculus 12 (or equivalent), with a grade of at least C and SFU FAN credit, or SFU FAN X99 course with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. MATH 100 may not be counted towards the mathematics minor, major or honours degree requirements."
math 130,spring,2024,"Pre-Calculus 12 or Foundations of
Mathematics 12 (or equivalent) with a
grade of at least B, or MATH 100 with a grade of at least C."
math 150,spring,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B+, or MATH 100 with a grade of at least B-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test."
math 152,spring,2024,"MATH 150 or 151, with a minimum grade of C-; or MATH 154 or 157 with a grade of at least B."
math 154,spring,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C-, or achieving a satisfactory grade on the Simon Fraser University Calculus Readiness Test."
math 155,spring,2024,"MATH 150, 151 or 154, with a minimum grade of C-; or MATH 157 with a grade of at least B."
math 157,spring,2024,"Pre-Calculus 12 (or equivalent) with a grade of at least B, or MATH 100 with a grade of at least C, or achieving a
satisfactory grade on the Simon Fraser University Calculus
Readiness Test."
math 158,spring,2024,"MATH 150 or 151 or 154 or 157, with a minimum grade of C-."
math 190,spring,2024,"Pre-Calculus 11 or Foundations of Mathematics 11 (or equivalent)
with a grade of at least B, or SFU FAN X99 course with a grade of at least C, or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. This course may not be counted toward the Mathematics minor, major or honours degree requirements. Students who have taken, have received transfer credit for, or are currently taking MATH 150, 151, 154 or 157 may not take MATH 190 for credit without permission from the Department of Mathematics. Intended to be particularly accessible to students who are not specializing in mathematics."
math 232,spring,2024,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 240,spring,2024,"MATH 150 or 151 or MACM 101, with a minimum grade of C-; or MATH 154 or 157, both with a grade of at least B."
math 242,spring,2024,MATH 152 with a minimum grade of C-; or MATH 155 or 158 with a grade of B.
math 251,spring,2024,MATH 152 with a minimum grade of C-; or MATH 155 or MATH 158 with a grade of at least B. Recommended: It is recommended that MATH 240 or 232 be taken before or concurrently with MATH 251.
math 252,spring,2024,"MATH 240 or 232, and 251, all with a minimum grade of C-. MATH 240 or 232 may be taken concurrently."
math 260,spring,2024,"MATH 152 with a minimum grade of C-; or MATH 155 or 158, with a grade of at least B; MATH 232 or 240, with a minimum grade of C-."
math 292,spring,2024,Prerequisites will be specified according to the particular topic or topics offered.
math 302,spring,2024,"MATH 152 or 155 or 158, and MATH 232 or 240, all with a minimum grade of C-. There may be additional prerequisites depending on the specific course topic."
math 308,spring,2024,"MATH 150, 151, 154, or 157 and MATH 240 or 232, all with a minimum grade of C-."
math 314,spring,2024,"MATH 260 or MATH 310, with a minimum grade of C-; and one of MATH 251 with a grade of B+, or one of MATH 252 or 254, with a minimum grade of C-."
math 320,spring,2024,"MATH 242 and 251, with a minimum grade of C-."
math 336,spring,2024,"Students must apply to and receive permission from the co-op co-ordinator at least one, preferably two, terms in advance. They will normally be required to have completed 45 units with a GPA of 2.5. This course will be graded on a pass/withdraw basis. A course fee is required."
math 337,spring,2024,MATH 336 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 341,spring,2024,"MATH 340 or 342 or 332, with a minimum grade of C-."
math 436,spring,2024,MATH 337 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 437,spring,2024,MATH 436 and permission of the co-op co-ordinator; students must apply at least one term in advance.
math 441,spring,2024,MATH 340 with a minimum grade of C-.
math 443,spring,2024,MATH 340 with a minimum grade of C- and either MATH 343 with a minimum grade of C- or MACM 201 with a minimum grade of B+.
math 448,spring,2024,MATH 308 with a minimum grade of C-. Recommended: MATH 345.
math 462,spring,2024,"One of MATH 314, MATH 418, PHYS 384, with a minimum grade of C-. An alternative to the above prerequisite is both of MATH 251 and (MATH 260 or MATH 310), both with grades of at least B+."
math 468,spring,2024,"MATH 360 and (MATH 348 or STAT 380), both with a minimum grade of C-. Strongly Recommended: Experience with a computing platform such as R, MATLAB, or Python."
math 475,spring,2024,"MATH 242, MATH 240 or MATH 232 and STAT 270, all with a minimum grade of C-."
math 486,spring,2024,MATH 437 and permission of the co-op co-ordinator. Students must apply at least one term in advance.
math 741,spring,2024,
math 743,spring,2024,
math 748,spring,2024,
math 762,spring,2024,
math 775,spring,2024,
math 795,spring,2024,
math 800,spring,2024,
math 808,spring,2024,
math 842,spring,2024,
math 875,spring,2024,Only available to students in Mathematics PhD program. Corequisite: MATH 876.
math 876,spring,2024,Only available to students in Mathematics PhD program. Corequisite: MATH 875.
math 877,spring,2024,
math 879,spring,2024,
math 880,spring,2024,
math 890,spring,2024,
math 891,spring,2024,
math 895,spring,2024,
math 898,spring,2024,
math 899,spring,2024,
mbb 110,spring,2024,MATH 12 or equivalent is recommended.
mbb 151,spring,2024,Acceptance in the Science Co-operative Education Program.
mbb 201,spring,2024,BISC 101; CHEM 281 as prerequisite or corequisite.
mbb 222,spring,2024,or Corequisite CHEM 281.
mbb 229,spring,2024,or Corequisite: MBB 222.
mbb 231,spring,2024,"MBB 222, BISC 101, CHEM 281 with grades of C- or better. Corequisite or Prerequisite: CHEM 282 or CHEM 283."
mbb 251,spring,2024,Acceptance in the Science Co-operative Education Program.
mbb 321,spring,2024,"MBB 231, with a minimum grade of C."
mbb 322,spring,2024,"MBB 231, with a minimum grade of C."
mbb 326,spring,2024,MBB 231 with a minimum grade of C.
mbb 331,spring,2024,"MBB 231, and BISC 202, with a minimum grade of C."
mbb 342,spring,2024,"MBB 231, BISC 202 and either MBB 243 or 3 units of CMPT or equivalent, all with a minimum grade of C. Recommended: STAT 201 (or an equivalent statistics course) or STAT 270."
mbb 351,spring,2024,Acceptance in the Science Co-operative Education Program.
mbb 427,spring,2024,"One of MBB 326, HSCI 326, MBB 426 or HSCI 426, with a minimum grade of C, or permission of the instructor."
mbb 438,spring,2024,"MBB 331, with a minimum grade of C."
mbb 443,spring,2024,"MBB 321 and MBB 322, with a minimum grade of C."
mbb 446,spring,2024,"MBB 322 and 331, with a minimum grade of C, or permission of the instructor."
mbb 451,spring,2024,Acceptance in the Science Co-operative Education Program.
mbb 452,spring,2024,Acceptance in the Science Co-operative Education Program.
mbb 463,spring,2024,"MBB 331, with a minimum grade of C."
mbb 481,spring,2024,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 482 and MBB 483."
mbb 482,spring,2024,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 483."
mbb 483,spring,2024,"MBB 308, MBB 309W and MBB 331, enrollment in the MBB or Biological Physics Honours Program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the MBB department. Corequisite: MBB 481 and MBB 482."
mbb 490,spring,2024,"MBB 231, with a minimum grade of C, and permission of the molecular biology and biochemistry department. Usually, upper level standing with at least 60 units in a Biochemistry major, minor or honours program will be required."
mbb 491,spring,2024,"MBB 308 or MBB 309W and permission of the MBB department. Upper level standing in an MBB major, minor or honours program is required."
mbb 492,spring,2024,"MBB 491, MBB 308, MBB 309W and MBB 331, enrollment in the MBB honours program, a minimum 3.0 CGPA and 3.0 UDGPA and permission of the department."
mbb 498,spring,2024,"MBB 308 or 309W; Students may not take MBB 498 concurrently with MBB 481, 482, 483, 491 or 492 or BISC 490, 491, 492W, 498 or 499."
mbb 505,spring,2024,MBB 741 or equivalent bioinformatics course (undergraduate or graduate).
mbb 727,spring,2024,"One of MBB 326, HSCI 326, MBB 426 or HSCI 426, or permission of the instructor."
mbb 738,spring,2024,MBB 331 (or BISC 331) or equivalent.
mbb 743,spring,2024,
mbb 746,spring,2024,
mbb 803,spring,2024,
mbb 841,spring,2024,"It is recommended that students have previously taken one introductory computer-programming course (e.g. CMPT 102, 110, 120, 130 or equivalent) and one introductory statistics course (e.g. STAT 201, 270 or equivalent); or permission of the instructor."
mbb 871,spring,2024,
mbb 872,spring,2024,
mbb 873,spring,2024,
mbb 898,spring,2024,
mbb 899,spring,2024,
mse 102,spring,2024,
mse 193,spring,2024,
mse 210,spring,2024,PHYS 141 or equivalent. MATH 150 or MATH 151.
mse 211,spring,2024,"MATH 152 or equivalent, and MATH 232 or equivalent."
mse 222,spring,2024,"PHYS 140, MATH 152, and (MATH 260 or MATH 310)."
mse 223,spring,2024,"PHYS 140, MATH 251, and (MATH 260 or MATH 310)."
mse 251,spring,2024,MSE 250 or ENSC 220 or SEE 230.
mse 280,spring,2024,MSE 250 (or ENSC 220) and (MATH 260 or MATH 310).
mse 293,spring,2024,
mse 294,spring,2024,
mse 352,spring,2024,CMPT 130 and either MSE 251 or ENSC 226.
mse 393,spring,2024,MSE 293 or 294.
mse 394,spring,2024,"MSE 293 or 294 and approval of
internship co-ordinator required."
mse 402,spring,2024,"100 units including one of MSE 102, ENSC 100, ENSC 106, or CMPT 106. MSE 102 may be taken concurrently."
mse 410,spring,2024,Completion of at least 24 units from the upper division list of MSE curriculum courses and completion of two co-op terms (MSE 293 or MSE 294 and MSE 393 or MSE 394). Must not be taken concurrently with MSE 493 or MSE 494.
mse 413,spring,2024,Minimum 80 units and MSE 352.
mse 426,spring,2024,"Math 232, MATH 251, MSE 320 or ENSC 382 and a minimum of 80 credits."
mse 480,spring,2024,MSE 310 (or ENSC 387)and a minimum of 80 credits.
mse 483,spring,2024,MSE 381 or ENSC 383 and a minimum of 80 credits.
mse 486,spring,2024,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 487,spring,2024,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 489,spring,2024,A minimum of 100 units and permission of the chair of the undergraduate curriculum committee.
mse 490,spring,2024,"To be determined by the instructor subject to approval by the department
chair."
mse 491,spring,2024,"To be determined by instructor subject to approval by the department
chair."
mse 493,spring,2024,MSE 393 or 394 and a minimum of 75 units.
mse 494,spring,2024,"MSE 393 or 394, a minimum of 75 units and approval of internship co-ordinator required."
mse 495,spring,2024,"Permission of the undergraduate
curriculum committee chair."
mse 496,spring,2024,"Permission of the undergraduate
curriculum committee chair."
mse 497,spring,2024,"Permission of the undergraduate
curriculum committee chair."
mse 498,spring,2024,At least 100 units or permission of the academic supervisor.
mse 499,spring,2024,MSE 498.
mse 726,spring,2024,
mse 780,spring,2024,
mse 782,spring,2024,Recommended: MSE 381 or equivalent.
mse 795,spring,2024,12 units of MSE course work at the 700-level or higher with a minimum SFU CGPA of 3.0. Approval of supervisor and a GPC representative is required prior to applying for and accepting an internship.
mse 802,spring,2024,Enrollment in a research-based program.
mse 804,spring,2024,
mse 812,spring,2024,
mse 822,spring,2024,
mse 890,spring,2024,PhD Students in the School of Mechatronic Systems Engineering (MSE).
mse 891,spring,2024,
mse 892,spring,2024,
mse 893,spring,2024,
mse 894,spring,2024,
mse 895,spring,2024,
mse 898,spring,2024,
mse 899,spring,2024,MSE 890.
mse 923,spring,2024,"Recommended Prerequisite: MSE 310, MSE 250, and MSE 352 (or equivalent)."
neur 802,spring,2024,Enrollment in translational and integrative neuroscience graduate specialization or permission from lead workshop organizer.
nusc 342,spring,2024,"NUSC 341, with a minimum grade of C-, or permission of the Department. Recommended: MATH 251."
nusc 346,spring,2024,NUSC 341 with a minimum grade of C-.
nusc 482,spring,2024,Permission of the Department.
onc 510,spring,2024,Enrollment in a participating graduate program. No specific courses are prerequisites.
pers 100,spring,2024,
phil 105,spring,2024,
phil 110,spring,2024,
phil 150,spring,2024,
phil 201,spring,2024,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, 300, or COGS 100."
phil 203,spring,2024,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, 300, or COGS 100."
phil 221,spring,2024,"One of PHIL 100, 100W, 120, 120W, 121, 144, 150, 151, or 300."
phil 270,spring,2024,
phil 300,spring,2024,At least 60 units.
phil 310,spring,2024,"One of PHIL 110, 210, 314, 315, or MACM 101; or a minimum of 12 units in MATH."
phil 315,spring,2024,"One of: PHIL 110, 210, 310, 314, MACM 101, BUEC 232, BUS 232, or STAT 270."
phil 321,spring,2024,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 329,spring,2024,"One of PHIL 120, 120W, 121, 220, 221, 270, SDA 270, ENV 320W, or REM 320W."
phil 341,spring,2024,"Either one of: PHIL 201 or 203; or both of PHIL 100, 100W, or 300, and COGS 200."
phil 343,spring,2024,"Either one of: PHIL 201 or 203; or both of PHIL 100, 100W, or 300, and COGS 200."
phil 356,spring,2024,"One prior philosophy course (not including PHIL 105, PHIL 110, PHIL 310, PHIL 314, or PHIL 315)."
phil 479,spring,2024,Enrolled in the philosophy honours program.
phil 803,spring,2024,
phil 804,spring,2024,
phil 822,spring,2024,
phil 824,spring,2024,
phil 899,spring,2024,
phys 100,spring,2024,"BC Pre-Calculus 12 (or equivalent) or MATH 100, with a minimum grade of C-. BC Physics 11 (or equivalent) is recommended."
phys 101,spring,2024,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154 or 157; BISC 100 or 101 or 102. Recommended Corequisite: PHYS 132."
phys 102,spring,2024,"PHYS 101 or 120 or 125 or 140; MATH 150 or 151 or 154 or 157; both with a minimum grade of C-. Corequisite: BISC 100 or 101 or 102. Recommended Corequisites: MATH 152, 155 or 158; PHYS 133."
phys 120,spring,2024,"BC Principles of Physics 12 or PHYS 100 or equivalent, with a minimum grade of C-. This prerequisite may be waived, at the discretion of the department, as determined by the student's performance on a regularly scheduled PHYS 100 final exam. Please consult the physics advisor for further details. Corequisite: MATH 150 or 151 or 154. Recommended Corequisite: PHYS 132."
phys 121,spring,2024,"PHYS 120 or 125 or 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or 155. Recommended Corequisite: PHYS 133."
phys 126,spring,2024,PHYS 125 with a minimum grade of C- or permission of the department. Corequisite: MATH 152. Recommended Corequisite: PHYS 133.
phys 132,spring,2024,
phys 133,spring,2024,"PHYS 132 or 140 or ENSC 120 (no substitutions), with a minimum grade of C-. Corequisite: PHYS 102 or 121 or 126."
phys 141,spring,2024,"PHYS 120 or PHYS 125 or PHYS 140, with a minimum grade of C-, or PHYS 101 with a minimum grade of B. Corequisite: MATH 152 or MATH 155."
phys 190,spring,2024,
phys 201,spring,2024,"PHYS 121 or PHYS 126 or PHYS 141, with a minimum grade of C-, or PHYS 102 with a minimum grade of B."
phys 211,spring,2024,MATH 251; MATH 232 or MATH 240; PHYS 255 or ENSC 380. All prerequisite courses require a minimum grade of C-. Recommended Corequisite: MATH 260 or MATH 310.
phys 234,spring,2024,"PHYS 233 and PHYS 255, both with a minimum grade of C-."
phys 285,spring,2024,"Either MATH 232 or MATH 240, with a minimum grade of C-."
phys 313,spring,2024,PHYS 121 or 126 or 141 (or PHYS 102 with a minimum grade of B); MATH 232 or 240; both with a minimum grade of C-.
phys 321,spring,2024,"PHYS 121 or PHYS 126 or PHYS 141 (or PHYS 102 with a minimum grade of B); MATH 252 or MATH 254; MATH 260 or MATH 310. All prerequisite courses require a minimum grade of C-, unless specified."
phys 335,spring,2024,"Completion of 30 units, with a minimum GPA of 2.75 in the physics program. Students should apply to the department at least one term in advance."
phys 336,spring,2024,PHYS 335 followed by 12 units. A minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 346,spring,2024,CHEM 120 or 121; PHYS 102 or 121 or 126 or 141; MATH 152 or 155; all with a minimum grade of C-.
phys 347,spring,2024,Completion of 45 units including CHEM 122; MATH 152 or MATH 155; PHYS 102 or PHYS 121 or PHYS 126 or PHYS 141; all with a minimum grade of C-. Recommended: BISC 101.
phys 390,spring,2024,PHYS 211; CHEM 120 or CHEM 121; both with a minimum grade of C-.
phys 395,spring,2024,MATH 260 or MATH 310; PHYS 255; CMPT 120 or equivalent. All prerequisite courses require a minimum grade of C-.
phys 415,spring,2024,PHYS 385; either PHYS 384 or MATH 314. All prerequisite courses require a minimum grade of C-.
phys 432,spring,2024,All students interested in taking this course must consult with their faculty supervisor regarding prerequisites.
phys 435,spring,2024,PHYS 336 and 60 units with a minimum cumulative GPA of 2.75.
phys 436,spring,2024,PHYS 435 followed by 12 units. A minimum cumulative GPA of 2.75.
phys 437,spring,2024,PHYS 436 and a minimum cumulative GPA of 2.75. Students should apply to the department at least one term in advance.
phys 445,spring,2024,"PHYS 344 or CHEM 360, with a minimum grade of C-. Recommended: PHYS 385."
phys 455,spring,2024,PHYS 321 with a minimum grade of C-. Corequisite: PHYS 385.
phys 485,spring,2024,PHYS 385 or CHEM 364; PHYS 313 or permission from instructor for non-physics students; all with a minimum grade of C-.
phys 801,spring,2024,
phys 812,spring,2024,PHYS 810 or equivalent.
phys 833,spring,2024,PHYS 231 or MBB 309W; PHYS 347 or 344 or MBB 323 or CHEM 360; or permission of the department.
phys 841,spring,2024,PHYS 445 or equivalent.
phys 855,spring,2024,Permission of the instructor.
phys 861,spring,2024,"PHYS 465 or equivalent, and PHYS 415."
phys 871,spring,2024,Recommended Corequisite: PHYS 812.
phys 898,spring,2024,
phys 899,spring,2024,
plan 100,spring,2024,
plan 302,spring,2024,"PLAN 100 or PLAN 200; one of PLAN 300 or PLAN 319, or REM 319; and permission of department. Student must be enrolled in the bachelor of environment in resource and environmental management planning stream."
plan 319,spring,2024,45 units.
plan 400,spring,2024,PLAN 100 or PLAN 200; and 60 units.
plan 402,spring,2024,PLAN 302 and permission of department. Student must be enrolled in the bachelor of environment in resource and environmental management planning stream.
plan 408,spring,2024,PLAN 100 or PLAN 200; and 60 units.
plan 443,spring,2024,PLAN 100 or PLAN 200; and 60 units.
plan 495,spring,2024,"PLAN 300, PLAN 302 or ENV 302, and 75 units; or with instructor permission. Students must be enrolled in the bachelor of environment in resource and environmental (planning) program."
plcy 300,spring,2024,45 units.
plcy 802,spring,2024,
plcy 806,spring,2024,
plcy 807,spring,2024,"PLCY 800 or MPP 800, or permission of the instructor."
plcy 809,spring,2024,Open only to students enrolled in the MPP program.
plcy 813,spring,2024,
plcy 815,spring,2024,
plcy 821,spring,2024,
plcy 824,spring,2024,MPP 801 and MPP 802 or equivalent.
plcy 829,spring,2024,"PLCY 801 and PLCY 802 or, MPP 801 and MPP 802, or equivalent."
plcy 835,spring,2024,"PLCY 802, PLCY 804, PLCY 806, PLCY 807 and approval of the department."
pol 100,spring,2024,
pol 121,spring,2024,
pol 131,spring,2024,
pol 132,spring,2024,
pol 141,spring,2024,
pol 201,spring,2024,
pol 210,spring,2024,POL 100 or permission of department.
pol 221,spring,2024,POL 100 or 151 or permission of department.
pol 222,spring,2024,POL 100 or 151 or permission of department.
pol 244,spring,2024,
pol 253,spring,2024,
pol 315,spring,2024,POL 201 or permission of instructor.
pol 321,spring,2024,Six lower division units in political science or permission of the department.
pol 344,spring,2024,Six lower division units in political science or permission of the department.
pol 346,spring,2024,Six lower division units in political science or permission of the department.
pol 348,spring,2024,POL 141 and three lower division units in political science or permission of the department.
pol 349,spring,2024,Six lower division units in Political Science or permission of the department.
pol 350,spring,2024,30 units.
pol 390,spring,2024,"One of POL 201, ECON 233, STAT 203 or equivalent."
pol 417,spring,2024,Eight upper division units in political science or permission of the department.
pol 428,spring,2024,Eight upper division units in political science or permission of the department.
pol 455,spring,2024,Eight upper division units in political science or permission of the department.
pol 459,spring,2024,Eight upper division units in political science or permission of the department.
pol 496,spring,2024,90 units. By application to the undergraduate chair.
pol 498,spring,2024,Permission of the department. Students may count only one readings course as credit towards their upper division political science requirements.
pol 499,spring,2024,Permission of the department (see regulations listed in the Department of Political Science section).
pol 802,spring,2024,
pol 803,spring,2024,
pol 804,spring,2024,POL 800.
pol 837,spring,2024,
pol 845,spring,2024,
pol 856,spring,2024,
pol 890,spring,2024,
pol 891,spring,2024,
pol 892,spring,2024,
pol 893,spring,2024,
pol 894,spring,2024,
pol 896,spring,2024,
pol 897,spring,2024,
pol 898,spring,2024,"To enroll in POL 898, students must have completed a minimum of four courses while in the MA program, one of which must be POL 800, and must have a minimum CGPA of 3.67."
pol 899,spring,2024,
psyc 100,spring,2024,
psyc 102,spring,2024,
psyc 210,spring,2024,"BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00). Corequisite: PSYC 201W, but prior completion recommended."
psyc 221,spring,2024,PSYC 100.
psyc 241,spring,2024,PSYC 102.
psyc 250,spring,2024,PSYC 102.
psyc 260,spring,2024,PSYC 102.
psyc 268,spring,2024,PSYC 102.
psyc 280,spring,2024,PSYC 100. Recommended: BISC 101.
psyc 301,spring,2024,PSYC 201 and 210 and a minimum CGPA of 2.67.
psyc 303,spring,2024,PSYC 201 and 221 (or 335).
psyc 308,spring,2024,PSYC 201.
psyc 325,spring,2024,PSYC 201W and PSYC 280.
psyc 330,spring,2024,PSYC 201 and 221.
psyc 352,spring,2024,PSYC 201 and PSYC 250.
psyc 354,spring,2024,PSYC 201 and 250.
psyc 356,spring,2024,"PSYC 201, 241 and 250."
psyc 357,spring,2024,PSYC 201 and 250 or acceptance into the diploma program in gerontology.
psyc 362,spring,2024,PSYC 201 and 260.
psyc 363,spring,2024,PSYC 201 and 260.
psyc 364,spring,2024,"PSYC 201, 260."
psyc 365,spring,2024,PSYC 201.
psyc 366,spring,2024,PSYC 201 and PSYC 260.
psyc 376,spring,2024,PSYC 201W and PSYC 268. Recommended: PSYC 210.
psyc 379,spring,2024,PSYC 201 and 268. PSYC 241 is recommended.
psyc 381,spring,2024,PSYC 201 and 280.
psyc 383,spring,2024,PSYC 201 and 280.
psyc 385,spring,2024,PSYC 201W.
psyc 386,spring,2024,PSYC 201 and 280.
psyc 391,spring,2024,PSYC 201. Other prerequisites vary by topic offering.
psyc 393,spring,2024,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate."
psyc 411,spring,2024,"PSYC 201, 210, 301, 60 units, and a CGPA of 3.0. Recommended: PSYC 410."
psyc 441,spring,2024,"PSYC 201, 210, 241, and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 450,spring,2024,"PSYC 201, 210, 250 and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 459,spring,2024,A minimum grade of B in PSYC 457.
psyc 461,spring,2024,"PSYC 201, 210, 260, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 491,spring,2024,"PSYC 201, 210, 60 units, a CGPA of 3.0. Other prerequisites vary by topic offering."
psyc 493,spring,2024,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 494,spring,2024,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 495,spring,2024,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department."
psyc 499,spring,2024,PSYC 490.
psyc 750,spring,2024,
psyc 770,spring,2024,
psyc 819,spring,2024,Graduate program standing.
psyc 823,spring,2024,Admission to the Clinical Psychology Graduate Program.
psyc 824,spring,2024,Admission to the Masters or Doctoral program.
psyc 825,spring,2024,Admission to Clinical Psychology Graduate Program. Students must successfully complete a Criminal Record Check.
psyc 836,spring,2024,"PSYC 790, 815."
psyc 880,spring,2024,"PSYC 744, 770, 820B, 821B, 910, 911. Students must successfully complete a Criminal Record Check."
psyc 881,spring,2024,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.
psyc 882,spring,2024,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.
psyc 886,spring,2024,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check."
psyc 890,spring,2024,"PSYC 790, 835 or 836. Students must successfully complete a Criminal Record Check."
psyc 892,spring,2024,PSYC 790. Students must successfully complete a Criminal Record Check.
psyc 895,spring,2024,
psyc 896,spring,2024,
psyc 897,spring,2024,PSYC 790.
psyc 898,spring,2024,
psyc 899,spring,2024,
psyc 911,spring,2024,
psyc 912,spring,2024,
psyc 913,spring,2024,
psyc 914,spring,2024,
psyc 916,spring,2024,
psyc 917,spring,2024,
psyc 918,spring,2024,
psyc 950,spring,2024,
psyc 991,spring,2024,
psyc 992,spring,2024,
psyc 993,spring,2024,
psyc 997,spring,2024,
psyc 998,spring,2024,Admission to the masters or doctoral program.
psyc 999,spring,2024,Admission to Clinical Psychology Graduate Program.
pub 101,spring,2024,
pub 231,spring,2024,PUB 131 or equivalent. IAT 102 is recommended.
pub 332,spring,2024,PUB 231.
pub 350,spring,2024,60 units.
pub 372,spring,2024,60 units.
pub 431,spring,2024,PUB 331 or PUB 332.
pub 448,spring,2024,60 units.
pub 456,spring,2024,75 units.
pub 602,spring,2024,Admittance to the program.
pub 606,spring,2024,Admittance to the program.
pub 607,spring,2024,admittance to the program.
