course,section,term,year,prereq_text,prereq_codes,prereq_unparseable,schedule,instructors,units
PSYC 210,D110,fall,2026,"BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00) or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. Corequisite: PSYC 201W, but prior completion recommended.",PSYC 201W,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,4.0
PSYC 210,D111,fall,2026,"BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00) or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. Corequisite: PSYC 201W, but prior completion recommended.",PSYC 201W,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 210,D112,fall,2026,"BC high school Math 12 with a minimum grade of C (2.0) or BC high school Math 11 with a minimum grade of B- (2.67) or any level MATH or STAT course with a C- (1.67) or FAN X99 taken at SFU with a minimum grade of C (2.00) or achieving a satisfactory grade on the Simon Fraser University Quantitative Placement Test. Corequisite: PSYC 201W, but prior completion recommended.",PSYC 201W,False,"[{'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,4.0
PSYC 221,D100,fall,2026,PSYC 100.,PSYC 100,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Tom Spalek,3.0
PSYC 241,B100,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'Mo', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Shannon Zaitsoff,3.0
PSYC 250,D100,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Hali Kil,3.0
PSYC 250,D101,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D102,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D103,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D104,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D105,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D106,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '17:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D107,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",,3.0
PSYC 250,D108,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'We', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,3.0
PSYC 260,OL01,fall,2026,PSYC 102.,PSYC 102,False,[],Alyssa Croft,3.0
PSYC 268,D100,fall,2026,PSYC 102.,PSYC 102,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '14:30', 'endTime': '15:20', 'campus': 'Burnaby'}]",Adele Quigley-McBride,3.0
PSYC 280,D100,fall,2026,PSYC 100. Recommended: BISC 101.,PSYC 100,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Diana Lim,3.0
PSYC 300W,D100,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Peter Leavitt,4.0
PSYC 300W,D101,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D102,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D103,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D104,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'We', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D105,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D106,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'We', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D107,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D108,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D109,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Th', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D110,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D111,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 300W,D112,fall,2026,PSYC 201W.,PSYC 201W,False,"[{'days': 'Fr', 'startTime': '16:30', 'endTime': '18:20', 'campus': 'Burnaby'}]",,4.0
PSYC 301,D100,fall,2026,PSYC 201 and 210 and a minimum CGPA of 2.67.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Matthew Sigal,4.0
PSYC 301,D101,fall,2026,PSYC 201 and 210 and a minimum CGPA of 2.67.,PSYC 201,False,"[{'days': 'We', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,4.0
PSYC 301,D102,fall,2026,PSYC 201 and 210 and a minimum CGPA of 2.67.,PSYC 201,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 308,E100,fall,2026,PSYC 201.,PSYC 201,False,"[{'days': 'We', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Bertrand Sager,3.0
PSYC 352,OL01,fall,2026,PSYC 201 and PSYC 250.,PSYC 201;PSYC 250,False,[],Tanya MacGillivray,3.0
PSYC 356,D100,fall,2026,"PSYC 201, 241 and 250.",PSYC 201,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Nathan Johnson,3.0
PSYC 361,D100,fall,2026,"PSYC 201, 260.",PSYC 201,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Yuthika Girme,3.0
PSYC 362,E100,fall,2026,PSYC 201 and 260.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '16:30', 'endTime': '19:20', 'campus': 'Burnaby'}]",Hannah Dupuis,3.0
PSYC 371,D100,fall,2026,PSYC 201 and 241.,PSYC 201,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Bridget Disini,3.0
PSYC 376,E100,fall,2026,PSYC 201W and PSYC 268. Recommended: PSYC 210.,PSYC 201W;PSYC 268,False,"[{'days': 'Mo', 'startTime': '17:30', 'endTime': '20:20', 'campus': 'Burnaby'}]",Adele Quigley-McBride,3.0
PSYC 376,OL01,fall,2026,PSYC 201W and PSYC 268. Recommended: PSYC 210.,PSYC 201W;PSYC 268,False,[],Deb Connolly,3.0
PSYC 379,D100,fall,2026,PSYC 201W and 268. Recommended: PSYC 210.,PSYC 201W,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Stephen Hart,3.0
PSYC 383,D100,fall,2026,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'Th', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Tristan Hynes,3.0
PSYC 386,D100,fall,2026,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",John Joseph McDonald,4.0
PSYC 386,D101,fall,2026,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,4.0
PSYC 386,D102,fall,2026,PSYC 201 and 280.,PSYC 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,4.0
PSYC 387,D100,fall,2026,"PSYC 201, 221, and 280.",PSYC 201,False,"[{'days': 'Tu', 'startTime': '8:30', 'endTime': '11:20', 'campus': 'Burnaby'}]",Angelina Polsinelli,3.0
PSYC 391,D100,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '8:30', 'endTime': '10:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D101,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D102,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D103,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D104,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '15:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D105,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D106,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Th', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Burnaby'}]",Joanna Peplak,3.0
PSYC 391,D200,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Sally Xie,3.0
PSYC 391,D300,fall,2026,PSYC 201. Other prerequisites vary by topic offering.,PSYC 201,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Will Fox,3.0
PSYC 393,D100,fall,2026,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate.",PSYC 201,False,[],,
PSYC 393,D200,fall,2026,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate.",PSYC 201,False,[],,
PSYC 393,D300,fall,2026,"PSYC 201, 60 units, a UDGPA of at least 2.5, and permission of the department. Tri-council ethics certificate.",PSYC 201,False,[],,
PSYC 402,D100,fall,2026,"PSYC 201, 210, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Timothy Racine,4.0
PSYC 410,D100,fall,2026,"PSYC 201, 210, 301, 60 units, and a CGPA of 3.0.",PSYC 201,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Michael Maraun,4.0
PSYC 450,D100,fall,2026,"PSYC 201, 210, 250 and 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Hali Kil,4.0
PSYC 457,D100,fall,2026,"75 units, including PSYC 301 with a minimum grade of B and permission of a Co-Chair of the Behavioural Neuroscience Program Committee.",PSYC 301,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Yuthika Girme,3.0
PSYC 457,D200,fall,2026,"75 units, including PSYC 301 with a minimum grade of B and permission of a Co-Chair of the Behavioural Neuroscience Program Committee.",PSYC 301,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Rebecca Cobb,3.0
PSYC 476,D100,fall,2026,"PSYC 201, 210, 268, 60 units, and a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Deb Connolly,4.0
PSYC 490,D100,fall,2026,"75 units, PSYC 300 and 301, both with a minimum grade of 3.0, CGPA 3.33, and permission of the department.",PSYC 300,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Yuthika Girme,4.0
PSYC 490,D200,fall,2026,"75 units, PSYC 300 and 301, both with a minimum grade of 3.0, CGPA 3.33, and permission of the department.",PSYC 300,False,"[{'days': 'Mo, We', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",Rebecca Cobb,4.0
PSYC 491,D100,fall,2026,"PSYC 201, 210, 60 units, a CGPA of 3.0. Other prerequisites vary by topic offering.",PSYC 201,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",David Cox,4.0
PSYC 493,D100,fall,2026,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department.",PSYC 201,False,[],,3.0
PSYC 494,D100,fall,2026,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department.",PSYC 201,False,[],,3.0
PSYC 495,D100,fall,2026,"PSYC 201, 210, 60 units, a UDGPA of at least 3.0, and permission of the department.",PSYC 201,False,[],,3.0
PSYC 705,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Timothy Racine,3.0
PSYC 744,G100,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Shannon Zaitsoff,3.0
PSYC 791,G100,fall,2026,,,False,"[{'days': 'Th', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Kevin Douglas,3.0
PSYC 807A,G100,fall,2026,"PSYC 820B, 821B, 822, 823, and 824; or permission of the instructor.",PSYC 820B,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Grace Iarocci,3.0
PSYC 807D,G100,fall,2026,"PSYC 822, 823, and admission to the Clinical Psychology Graduate Program; or permission of the instructor.",PSYC 822,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Cobb,3.0
PSYC 820A,G100,fall,2026,Admission to the Clinical Psychology Graduate Program.,,False,"[{'days': 'Th', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Angelina Polsinelli,3.0
PSYC 821A,G100,fall,2026,Admission to the Clinical Psychology Graduate Program. Corequisite: Enrollment in PSYC 820A. Students must successfully complete a Criminal Record Check.,PSYC 820A,False,"[{'days': 'Th', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Angelina Polsinelli,2.0
PSYC 822,G100,fall,2026,Admission to the Clinical Psychology Graduate Program.,,False,"[{'days': 'Tu', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Sessional,3.0
PSYC 825,G100,fall,2026,Admission to Clinical Psychology Graduate Program. Students must successfully complete a Criminal Record Check.,,False,[],Megan McLarnon,2.0
PSYC 830,G100,fall,2026,"PSYC 820, or PSYC 820A and PSYC 820B.",PSYC 820;PSYC 820A;PSYC 820B,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Molly Cairncross,3.0
PSYC 831,G100,fall,2026,"PSYC 820, or PSYC 820A and PSYC 820B. Corequisite: PSYC 830. Students must successfully complete a Criminal Record Check.",PSYC 820;PSYC 820A;PSYC 820B;PSYC 830,False,"[{'days': 'We', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Molly Cairncross,2.0
PSYC 880,G100,fall,2026,"PSYC 744, 820B, 821B, 910, 911. Students must successfully complete a Criminal Record Check.",PSYC 744,False,[],Grace Iarocci,3.0
PSYC 880,G200,fall,2026,"PSYC 744, 820B, 821B, 910, 911. Students must successfully complete a Criminal Record Check.",PSYC 744,False,[],Grace Iarocci,3.0
PSYC 880,G300,fall,2026,"PSYC 744, 820B, 821B, 910, 911. Students must successfully complete a Criminal Record Check.",PSYC 744,False,[],Grace Iarocci,3.0
PSYC 881,G100,fall,2026,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 881,G200,fall,2026,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 881,G300,fall,2026,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 881,G400,fall,2026,Admission to the doctoral clinical program. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 882,G100,fall,2026,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 882,G200,fall,2026,Admission to the clinical program with a specialization in neuropsychology. Students must successfully complete a Criminal Record Check.,,False,[],Grace Iarocci,3.0
PSYC 886,G100,fall,2026,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check.",,False,[],Grace Iarocci,9.0
PSYC 886,G200,fall,2026,"Equivalent of the MA clinical program, three PhD level courses, successful completion of the PhD comprehensive examinations, and successful defense of the PhD research proposal. Students must successfully complete a Criminal Record Check.",,False,[],Grace Iarocci,9.0
PSYC 890,G100,fall,2026,"PSYC 790 or PSYC 791, and PSYC 836. Students must successfully complete a Criminal Record Check.",PSYC 790;PSYC 791;PSYC 836,False,[],Grace Iarocci,3.0
PSYC 890,G200,fall,2026,"PSYC 790 or PSYC 791, and PSYC 836. Students must successfully complete a Criminal Record Check.",PSYC 790;PSYC 791;PSYC 836,False,[],Grace Iarocci,3.0
PSYC 890,G300,fall,2026,"PSYC 790 or PSYC 791, and PSYC 836. Students must successfully complete a Criminal Record Check.",PSYC 790;PSYC 791;PSYC 836,False,[],Grace Iarocci,3.0
PSYC 892,G200,fall,2026,PSYC 790 or PSYC 791. Students must successfully complete a Criminal Record Check.,PSYC 790;PSYC 791,False,[],,3.0
PSYC 895,G100,fall,2026,,,False,[],,3.0
PSYC 895,G200,fall,2026,,,False,[],,3.0
PSYC 896,G100,fall,2026,,,False,[],,3.0
PSYC 896,G200,fall,2026,,,False,[],,3.0
PSYC 897,G100,fall,2026,PSYC 790 or PSYC 791.,PSYC 790;PSYC 791,False,[],,3.0
PSYC 898,G100,fall,2026,,,False,[],Michael Schmitt,18.0
PSYC 898,G200,fall,2026,,,False,[],Michael Schmitt,18.0
PSYC 899,G100,fall,2026,,,False,[],Michael Schmitt,18.0
PSYC 899,G200,fall,2026,,,False,[],Michael Schmitt,18.0
PSYC 910,G100,fall,2026,,,False,"[{'days': 'Mo', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Burnaby'}, {'days': 'We', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Burnaby'}]",Michael Maraun,3.0
PSYC 912,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Rebecca Cobb,1.5
PSYC 912,G200,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': None}]",Rebecca Cobb,1.5
PSYC 913,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Brianne Kent,1.5
PSYC 914,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Joanna Peplak,1.5
PSYC 916,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Deb Connolly,1.5
PSYC 916,G200,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': None}]",Deb Connolly,1.5
PSYC 917,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Yuthika Girme,1.5
PSYC 918,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Timothy Racine,1.5
PSYC 918,G200,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '14:30', 'endTime': '17:20', 'campus': None}]",Timothy Racine,1.5
PSYC 925,G100,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",John Joseph McDonald,3.0
PSYC 925,G101,fall,2026,,,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",,3.0
PSYC 925,G102,fall,2026,,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '16:20', 'campus': 'Burnaby'}]",,3.0
PSYC 950,G100,fall,2026,,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'Burnaby'}]",Hali Kil,3.0
PSYC 960,G100,fall,2026,,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Yuan Jun Sally Xie,3.0
PSYC 990,G100,fall,2026,PSYC 790 or PSYC 791.,PSYC 790;PSYC 791,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'Burnaby'}]",Deb Connolly,3.0
PSYC 991,G100,fall,2026,,,False,[],,3.0
PSYC 992,G100,fall,2026,,,False,[],,3.0
PSYC 992,G200,fall,2026,,,False,[],,3.0
PSYC 993,G100,fall,2026,,,False,[],,3.0
PSYC 993,G200,fall,2026,,,False,[],,3.0
PSYC 997,G100,fall,2026,,,False,[],,3.0
PSYC 998,G100,fall,2026,Admission to the masters or doctoral program.,,False,[],,3.0
PSYC 999,G100,fall,2026,Admission to Clinical Psychology Graduate Program.,,False,[],,6.0
PUB 101,D100,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'VANCOUVER'}]",Suzanne Norman,3.0
PUB 101,D101,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '12:30', 'endTime': '13:20', 'campus': 'Vancouver'}]",,3.0
PUB 101,D102,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '13:30', 'endTime': '14:20', 'campus': 'Vancouver'}]",,3.0
PUB 131,B100,fall,2026,,,False,[],Natalie Gagnon,3.0
PUB 131,B101,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '10:30', 'endTime': '12:20', 'campus': 'Vancouver'}]",Natalie Gagnon,3.0
PUB 131,B102,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '12:30', 'endTime': '14:20', 'campus': 'Vancouver'}]",Natalie Gagnon,3.0
PUB 331,B100,fall,2026,PUB 231.,PUB 231,False,[],Marieve Page,4.0
PUB 331,B101,fall,2026,PUB 231.,PUB 231,False,"[{'days': 'Tu', 'startTime': '9:30', 'endTime': '11:20', 'campus': 'Vancouver'}]",Marieve Page,4.0
PUB 331,B102,fall,2026,PUB 231.,PUB 231,False,"[{'days': 'Tu', 'startTime': '11:30', 'endTime': '13:20', 'campus': 'Vancouver'}]",Marieve Page,4.0
PUB 372,B100,fall,2026,60 units.,,False,[],Suzanne Norman,4.0
PUB 372,B101,fall,2026,60 units.,,False,"[{'days': 'Th', 'startTime': '10:30', 'endTime': '11:20', 'campus': 'VANCOUVER'}]",Suzanne Norman,4.0
PUB 372,B102,fall,2026,60 units.,,False,"[{'days': 'Th', 'startTime': '11:30', 'endTime': '12:20', 'campus': 'VANCOUVER'}]",Suzanne Norman,4.0
PUB 448,D100,fall,2026,60 units.,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'VANCOUVER'}]",Amanda Lastoria,4.0
PUB 450,D100,fall,2026,75 units.,,False,"[{'days': 'Mo', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'VANCOUVER'}]",Scott Steedman,4.0
PUB 456,D100,fall,2026,75 units.,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'VANCOUVER'}]",Trevor Battye,4.0
PUB 600,G100,fall,2026,Admittance to the program.,,False,"[{'days': 'We', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'VANCOUVER'}]",Marieve Page,4.0
PUB 601,G100,fall,2026,Admittance to the program.,,False,"[{'days': 'We', 'startTime': '13:30', 'endTime': '16:20', 'campus': 'VANCOUVER'}]",Scott Steedman,4.0
PUB 648,G100,fall,2026,,,False,"[{'days': 'Th', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'VANCOUVER'}]",Amanda Lastoria,4.0
PUB 656,G100,fall,2026,,,False,"[{'days': 'Tu', 'startTime': '14:30', 'endTime': '17:20', 'campus': 'VANCOUVER'}]",Trevor Battye,4.0
PUB 800,G100,fall,2026,Admittance to the program.,,False,"[{'days': 'Mo', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'VANCOUVER'}]",John Maxwell,4.0
PUB 890,G100,fall,2026,,,False,"[{'days': 'Fr', 'startTime': '9:30', 'endTime': '12:20', 'campus': 'VANCOUVER'}]",Suzanne Norman,
PUB 899,G100,fall,2026,"PUB 600, PUB 800, PUB 801, PUB 802, PUB 890, and PUB 891.",PUB 600;PUB 800;PUB 801;PUB 802;PUB 890;PUB 891,False,[],,6.0
PUB 899,G200,fall,2026,"PUB 600, PUB 800, PUB 801, PUB 802, PUB 890, and PUB 891.",PUB 600;PUB 800;PUB 801;PUB 802;PUB 890;PUB 891,False,[],,6.0
PUB 900,G100,fall,2026,"PUB 600, PUB 800, PUB 801, PUB 802, PUB 890, and PUB 891.",PUB 600;PUB 800;PUB 801;PUB 802;PUB 890;PUB 891,False,[],,6.0
