Date,Faculty,Subject,CatNbr,Level,Credit,Course Title,Sect,Type,MaxEnrol,Location,ActEnrol,NonCoopAFTE,CoopAFTE,TotAFTE,SeatsRemaining,%CapRemaining,%Filled,Status,CrsFlag,LastSemTaught5Yrs,#SemTaught2Yrs
23-Dec,ARTS,INDG,360,300,4,Indigenous Pop Writing,B100,SEM,30,BURNABY,30,4.0,0.0,4.0,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,INDG,402W,400,3,Discourse/Indigenous Peoples,D100,SEM,18,BURNABY,18,1.8,0.0,1.8,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,INDG,429,400,3,Indigenous Peoples and Law,D200,SEM,10,BURNABY,10,1.0,0.0,1.0,0,0%,100%,Full,REG,1211,1
23-Dec,ARTS,INLG,200,200,3,Introduction to INLG Grammar,A320,LAB,30,NAN,20,2.0,0.0,2.0,10,33%,67%,,LOC,1227,4
23-Dec,ARTS,INLG,200,200,3,Introduction to INLG Grammar,A900,LAB,10,SQU,8,0.8,0.0,0.8,2,20%,80%,,LOC,1227,4
23-Dec,ARTS,INLG,258,200,3,INLG Immersion II: Language,A770,FLD,6,ALE,1,0.1,0.0,0.1,5,83%,17%,,LOC,1227,6
23-Dec,ARTS,INLG,335,300,3,Topics in INLG I,A900,FLD,10,SQU,7,0.7,0.0,0.7,3,30%,70%,,LOC,1227,6
23-Dec,ARTS,INLG,458,400,3,INLG Immersion IV,A900,SEM,10,SQU,7,0.7,0.0,0.7,3,30%,70%,,LOC,1227,3
23-Dec,ARTS,IS,101,100,3,Intro to International Studies,D100,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,IS,105,100,3,Around the World through Film,D100,LEC,115,BURNABY,115,11.5,0.0,11.5,0,0%,100%,Full,REG,1224,4
23-Dec,ARTS,IS,200,200,3,Security and Global Governance,D100,LEC,63,BURNABY,63,6.3,0.0,6.3,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,IS,220,200,3,Wealth and Poverty of Nations,D100,LEC,120,BURNABY,86,8.6,0.0,8.6,34,28%,72%,,REG,1217,2
23-Dec,ARTS,IS,300,300,4,Research Methods in IS,D100,SEM,35,HRBRCNTR,17,2.3,0.0,2.3,18,51%,49%,,REG,1227,4
23-Dec,ARTS,IS,315,300,4,Middle East Politics,D100,LEC,35,HRBRCNTR,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1224,3
23-Dec,ARTS,IS,325,300,4,Social Movements in Africa,D100,LEC,31,HRBRCNTR,31,4.1,0.0,4.1,0,0%,100%,Full,REG,1221,1
23-Dec,ARTS,IS,333,300,4,Chinese Devel. & Discontents,E100,LEC,31,HRBRCNTR,29,3.9,0.0,3.9,2,6%,94%,,REG,1217,1
23-Dec,ARTS,IS,350W,300,4,Seminar on Global Problems,D100,SEM,25,HRBRCNTR,19,2.5,0.0,2.5,6,24%,76%,,REG,1227,6
23-Dec,ARTS,IS,358,300,4,Development and Difference,D100,LEC,27,BURNABY,27,3.6,0.0,3.6,0,0%,100%,Full,REG,1224,4
23-Dec,ARTS,IS,365,300,4,Global Surveillance Capitalism,D100,LEC,30,HRBRCNTR,29,3.9,0.0,3.9,1,3%,97%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,ARTS,IS,419,400,4,Special Topics II,D100,SEM,20,HRBRCNTR,20,2.7,0.0,2.7,0,0%,100%,Full,REG,1221,1
23-Dec,ARTS,IS,451,400,4,Seminar on Core Texts,D100,SEM,25,HRBRCNTR,22,2.9,0.0,2.9,3,12%,88%,,REG,1227,6
23-Dec,ARTS,JAPN,100,100,3,Japanese I,D300,TUT,19,BURNABY,19,1.9,0.0,1.9,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,JAPN,110,100,3,Japanese II,D100,TUT,25,HRBRCNTR,13,1.3,0.0,1.3,12,48%,52%,,REG,1227,4
23-Dec,ARTS,JAPN,200,200,3,Japanese III,D100,TUT,25,BURNABY,25,2.5,0.0,2.5,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,JAPN,210,200,3,Japanese IV,D100,TUT,25,BURNABY,17,1.7,0.0,1.7,8,32%,68%,,REG,1227,4
23-Dec,ARTS,LBST,100,100,3,Equality & Inequality at Work,D100,LEC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,LBST,101,100,3,Intro.Labour Studies,D900,LEC,30,SURREY,29,2.9,0.0,2.9,1,3%,97%,,REG,1227,6
23-Dec,ARTS,LBST,203,200,3,Work and Health,D100,LEC,30,BURNABY,18,1.8,0.0,1.8,12,40%,60%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,ARTS,LBST,309,300,3,Labour and Collective Bargaini,E100,SEM,30,BURNABY,30,3.0,0.0,3.0,0,0%,100%,Full,REG,1221,3
23-Dec,ARTS,LBST,431,400,4,Selected Topics Labour Studies,D100,SEM,10,HRBRCNTR,10,1.3,0.0,1.3,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,LING,111,100,3,The Wonder of Words,B100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,LING,160,100,3,"Language, Culture and Society",A320,LEC,45,NAN,20,2.0,0.0,2.0,25,56%,44%,,LOC,1227,6
23-Dec,ARTS,LING,160,100,3,"Language, Culture and Society",B100,LEC,80,BURNABY,76,7.6,0.0,7.6,4,5%,95%,,REG,1227,6
23-Dec,ARTS,LING,220,200,3,Introduction to Linguistics,D900,LEC,54,SURREY,27,2.7,0.0,2.7,27,50%,50%,,REG,1227,6
23-Dec,ARTS,LING,250,200,4,Computational Text Analysis,D100,LEC,12,BURNABY,12,1.6,0.0,1.6,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,LING,282W,200,3,Writing for Linguistics,B100,LEC,56,BURNABY,56,5.6,0.0,5.6,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,LING,290,200,3,The Science of Speech,B100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,3
23-Dec,ARTS,LING,309W,300,3,Sociolinguistics,B100,LEC,36,BURNABY,36,3.6,0.0,3.6,0,0%,100%,Full,REG,1224,5
23-Dec,ARTS,LING,323,300,3,Morphology,B100,LEC,40,BURNABY,29,2.9,0.0,2.9,11,28%,73%,,REG,1227,3
23-Dec,ARTS,LING,330,300,3,Phonetics,B100,LEC,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,LING,363,300,3,Practicum in TESL to adults,E100,LEC,20,BURNABY,17,1.7,0.0,1.7,3,15%,85%,,PRT,1221,2
23-Dec,ARTS,LING,415,400,3,Neurolinguistics,B100,LEC,25,BURNABY,25,2.5,0.0,2.5,0,0%,100%,Full,REG,1224,3
23-Dec,ARTS,PERS,100,100,3,Introductory Persian I,D100,TUT,27,BURNABY,27,2.7,0.0,2.7,0,0%,100%,Full,REG,1217,1
23-Dec,ARTS,PHIL,100W,100,3,Knowledge and Reality,D100,LEC,290,BURNABY,281,28.1,0.0,28.1,9,3%,97%,,REG,1227,6
23-Dec,ARTS,PHIL,110,100,3,Logic and Reasoning,D900,LEC,80,SURREY,66,6.6,0.0,6.6,14,18%,83%,,REG,1227,6
23-Dec,ARTS,PHIL,270,200,3,"Data, Ethics and Society",D100,SEM,16,BURNABY,15,1.5,0.0,1.5,1,6%,94%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,ARTS,PHIL,310,300,3,"Logic, Proofs and Set Theory",D100,LEC,43,BURNABY,42,4.2,0.0,4.2,1,2%,98%,,REG,1221,2
23-Dec,ARTS,PHIL,321,300,3,Topics in Moral Philosophy,D200,LEC,36,BURNABY,35,3.5,0.0,3.5,1,3%,97%,,REG,1221,1
23-Dec,ARTS,PHIL,331,300,3,Selected Topics,D100,LEC,1,BURNABY,1,0.1,0.0,0.1,0,0%,100%,Full,REG,1211,1
23-Dec,ARTS,PHIL,341,300,3,Philosophy of Science,D100,LEC,36,BURNABY,36,3.6,0.0,3.6,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,PHIL,357,300,3,History of Philosophy,D100,LEC,35,BURNABY,34,3.4,0.0,3.4,1,3%,97%,,REG,1207,Not taught in last 2 yrs
23-Dec,ARTS,PHIL,455W,400,4,Epistemology/Metaphysics,E100,LEC,15,BURNABY,10,1.3,0.0,1.3,5,33%,67%,,REG,1227,6
23-Dec,ARTS,PLCY,200,200,3,Introduction to Public Policy,D200,LEC,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,ARTS,POL,121,100,3,Political Engagement,D100,LEC,76,BURNABY,75,7.5,0.0,7.5,1,1%,99%,,REG,1224,4
23-Dec,ARTS,POL,141,100,3,International Relations,D100,LEC,57,BURNABY,57,5.7,0.0,5.7,0,0%,100%,Full,REG,1227,5
23-Dec,ARTS,POL,151,100,3,Justice and Law,D800,LEC,76,SURREY,27,2.7,0.0,2.7,49,64%,36%,,REG,1227,6
23-Dec,ARTS,POL,201,200,4,Intro Quantitative Methods,B100,LEC,60,BURNABY,60,8.0,0.0,8.0,0,0%,100%,Full,REG,1227,5
23-Dec,ARTS,POL,210,200,3,Intro to Political Philosophy,D100,LEC,76,BURNABY,52,5.2,0.0,5.2,24,32%,68%,,REG,1227,6
23-Dec,ARTS,POL,222,200,3,Introduction Canadian Politics,D100,LEC,57,BURNABY,57,5.7,0.0,5.7,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,POL,253,200,3,Introduction to Public Policy,F100,LEC,20,BURNABY,17,1.7,0.0,1.7,3,15%,85%,,REG,1227,4
23-Dec,ARTS,POL,315,300,4,Inter. Quantitative Methods,D100,LEC,20,HRBRCNTR,9,1.2,0.0,1.2,11,55%,45%,,REG,1221,2
23-Dec,ARTS,POL,330,300,4,Protecting Human Rights,D100,SEM,35,BURNABY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1211,1
23-Dec,ARTS,POL,346,300,4,International Organization,E100,LEC,35,HRBRCNTR,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1221,3
23-Dec,ARTS,POL,349,300,4,Selected Topics Intl.Relations,D100,SEM,35,HRBRCNTR,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,POL,350,300,4,Public Policy for Women,D100,LEC,35,BURNABY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1221,2
23-Dec,ARTS,POL,426W,400,4,Political Behavior,D200,SEM,10,HRBRCNTR,3,0.4,0.0,0.4,7,70%,30%,,REG,1181,Not taught in last 2 yrs
23-Dec,ARTS,POL,455,400,4,States and Markets,D100,SEM,20,BURNABY,20,2.7,0.0,2.7,0,0%,100%,Full,REG,1211,1
23-Dec,ARTS,POL,459,400,4,Sel. Topics in Governance,F100,SEM,15,BURNABY,10,1.3,0.0,1.3,5,33%,67%,,REG,1201,Not taught in last 2 yrs
23-Dec,ARTS,POL,499,400,5,Honours Essay,D100,IND,12,BURNABY,3,0.5,0.0,0.5,9,75%,25%,,DST,1221,2
23-Dec,ARTS,PSYC,102,100,3,Intro.Psychology II,D100,LEC,440,BURNABY,440,44.0,0.0,44.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,PSYC,102,100,3,Intro.Psychology II,D900,LEC,150,SURREY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,PSYC,201W,200,4,Intro to Research Methods,D100,LEC,225,BURNABY,225,30.0,0.0,30.0,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,PSYC,210,200,4,Introduction to Data Analysis,D900,LEC,40,SURREY,40,5.3,0.0,5.3,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,PSYC,300W,300,4,Critical Analysis of Issues,D100,LEC,204,BURNABY,204,27.2,0.0,27.2,0,0%,100%,Full,REG,1227,5
23-Dec,ARTS,PSYC,308,300,3,History of Psychology,D100,LEC,195,BURNABY,195,19.5,0.0,19.5,0,0%,100%,Full,REG,1227,3
23-Dec,ARTS,PSYC,330,300,3,Attention,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,PSYC,357,300,3,Adulthood and Aging,D100,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,2
23-Dec,ARTS,PSYC,362,300,3,Close Relationships,C100,OLC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,PSYC,365,300,3,Health Psychology,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,PSYC,366,300,3,Psychology and Sustainability,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1217,2
23-Dec,ARTS,PSYC,371,300,3,Intervention,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,1
23-Dec,ARTS,PSYC,379,300,3,Clinical Forensic Psychology,B100,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,2
23-Dec,ARTS,PSYC,393,300,3,Research Engagement,D300,LAB,10,BURNABY,3,0.3,0.0,0.3,7,70%,30%,,REG,1227,6
23-Dec,ARTS,PSYC,402,400,4,Adv.Topics Hist/Theory of Psyc,D100,SEM,10,BURNABY,9,1.2,0.0,1.2,1,10%,90%,,REG,1221,2
23-Dec,ARTS,PSYC,402,400,4,Adv.Topics Hist/Theory of Psyc,D200,SEM,10,BURNABY,3,0.4,0.0,0.4,7,70%,30%,,REG,1221,2
23-Dec,ARTS,PSYC,411,400,4,Research Design II,D100,SEM,5,BURNABY,9,1.2,0.0,1.2,-4,-80%,180%,Full,DST,1221,2
23-Dec,ARTS,PSYC,461,400,4,Advanced Topics in Social Psyc,D100,SEM,20,BURNABY,20,2.7,0.0,2.7,0,0%,100%,Full,REG,1224,2
23-Dec,ARTS,PSYC,476,400,4,Adv.Topics Law & Forensic Psyc,D100,SEM,14,BURNABY,14,1.9,0.0,1.9,0,0%,100%,Full,REG,1227,3
23-Dec,ARTS,PUNJ,100,100,3,Introductory Punjabi I,E900,TUT,25,SURREY,4,0.4,0.0,0.4,21,84%,16%,,REG,1227,3
23-Dec,ARTS,SA,101,100,4,Intro-Anthropology,D100,LEC,102,BURNABY,102,13.6,0.0,13.6,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,SA,201W,200,4,Anth and Contemporary Life,OL01,OLC,40,BURNABY,40,5.3,0.0,5.3,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,SA,250,200,4,Sociological Theory,OL01,OLC,50,BURNABY,50,6.7,0.0,6.7,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,SA,260,200,4,Individual and Society,D100,LEC,30,BURNABY,30,4.0,0.0,4.0,0,0%,100%,Full,REG,1214,1
23-Dec,ARTS,SA,302W,300,4,Global Problems/Capitalism,D100,SEM,30,BURNABY,30,4.0,0.0,4.0,0,0%,100%,Full,REG,1227,5
23-Dec,ARTS,SA,326,300,4,"Food, Ecology & Social Thought",D100,SEM,30,BURNABY,30,4.0,0.0,4.0,0,0%,100%,Full,REG,1224,3
23-Dec,ARTS,SA,327,300,4,Sociology of Knowledge,E100,SEM,30,BURNABY,19,2.5,0.0,2.5,11,37%,63%,,REG,1224,1
23-Dec,ARTS,SA,353,300,4,Sociology of Sport,D100,SEM,30,BURNABY,21,2.8,0.0,2.8,9,30%,70%,,REG,1227,2
23-Dec,ARTS,SA,355,300,4,Quantitative Methods,D100,SEM,30,BURNABY,22,2.9,0.0,2.9,8,27%,73%,,REG,1227,6
23-Dec,ARTS,SA,356W,300,4,Ethnography/Qualitative Method,D100,SEM,30,BURNABY,28,3.7,0.0,3.7,2,7%,93%,,REG,1227,6
23-Dec,ARTS,SA,420,400,4,Sociology of Aging,C100,OLC,35,BURNABY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,SA,497,400,4,Directed Readings in Sociology,D100,IND,1,BURNABY,1,0.1,0.0,0.1,0,0%,100%,Full,DST,1224,5
23-Dec,ARTS,SA,497,400,4,Directed Readings in Sociology,D200,IND,2,BURNABY,2,0.3,0.0,0.3,0,0%,100%,Full,DST,1224,5
23-Dec,ARTS,SDA,270,200,3,"Data, Ethics and Society",D100,LEC,35,BURNABY,32,3.2,0.0,3.2,3,9%,91%,,REG,1221,2
23-Dec,ARTS,SPAN,210,200,3,Intermediate Spanish II,D100,TUT,25,BURNABY,13,1.3,0.0,1.3,12,48%,52%,,REG,1221,1
23-Dec,ARTS,WL,100,100,3,Introduction World Literature,D100,LEC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1227,6
23-Dec,ARTS,WL,101W,100,3,Writing in World Literature,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,4
23-Dec,ARTS,WL,104W,100,3,Modern World Literatures,D100,LEC,40,BURNABY,40,4.0,0.0,4.0,0,0%,100%,Full,REG,1227,5
23-Dec,ARTS,WL,403,400,4,Contemporary World Literature,D100,SEM,20,BURNABY,13,1.7,0.0,1.7,7,35%,65%,,REG,1181,Not taught in last 2 yrs
23-Dec,BUS,BUS,100,100,1,Prof. Development - Launch,E200,SEM,195,BURNABY,90,3.0,0.0,3.0,105,54%,46%,,REG,1227,1
23-Dec,BUS,BUS,200,200,3,Business Fundamentals,E100,LEC,100,BURNABY,100,10.0,0.0,10.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,207,200,3,Managerial Economics,D100,LEC,150,BURNABY,150,15.0,0.0,15.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,207,200,3,Managerial Economics,D200,LEC,96,SURREY,96,9.6,0.0,9.6,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,207,200,3,Managerial Economics,E100,LEC,150,BURNABY,79,7.9,0.0,7.9,71,47%,53%,,REG,1227,6
23-Dec,BUS,BUS,217W,200,3,Critical Thinking in Business,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,217W,200,3,Critical Thinking in Business,D200,LEC,60,SURREY,58,5.8,0.0,5.8,2,3%,97%,,REG,1227,6
23-Dec,BUS,BUS,217W,200,3,Critical Thinking in Business,E200,LEC,60,BURNABY,26,2.6,0.0,2.6,34,57%,43%,,REG,1227,6
23-Dec,BUS,BUS,221,200,3,Personal Finance,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,225,200,3,Co-Op Practicum I,D100,COP,150,VAN,82,0.0,41.0,41.0,68,45%,55%,,PRT,1227,6
23-Dec,BUS,BUS,232,200,3,Business Statistics,D100,LEC,250,BURNABY,250,25.0,0.0,25.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,232,200,3,Business Statistics,D200,LEC,91,SURREY,74,7.4,0.0,7.4,17,19%,81%,,REG,1227,6
23-Dec,BUS,BUS,232,200,3,Business Statistics,E100,LEC,250,BURNABY,150,15.0,0.0,15.0,100,40%,60%,,REG,1227,6
23-Dec,BUS,BUS,233,200,3,Business Law and Ethics,D100,SEM,75,BURNABY,75,7.5,0.0,7.5,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,233,200,3,Business Law and Ethics,E100,SEM,75,BURNABY,75,7.5,0.0,7.5,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,237,200,3,Business Technology Management,D100,LEC,211,BURNABY,211,21.1,0.0,21.1,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,237,200,3,Business Technology Management,E100,LEC,168,BURNABY,168,16.8,0.0,16.8,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,238,200,3,Entrepreneurship & Innovation,D100,LEC,75,BURNABY,69,6.9,0.0,6.9,6,8%,92%,,REG,1227,6
23-Dec,BUS,BUS,240,200,3,Introduction to Innovation,D100,LEC,115,BURNABY,47,4.7,0.0,4.7,68,59%,41%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,BUS,BUS,251,200,3,Financial Accounting I,E100,LEC,144,BURNABY,144,14.4,0.0,14.4,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,254,200,3,Managerial Accounting I,D100,LEC,168,BURNABY,156,15.6,0.0,15.6,12,7%,93%,,REG,1227,6
23-Dec,BUS,BUS,272,200,3,Behaviour in Organizations,D100,LEC,168,BURNABY,168,16.8,0.0,16.8,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,272,200,3,Behaviour in Organizations,D200,LEC,96,SURREY,96,9.6,0.0,9.6,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,272,200,3,Behaviour in Organizations,D300,LEC,144,BURNABY,118,11.8,0.0,11.8,26,18%,82%,,REG,1227,6
23-Dec,BUS,BUS,272,200,3,Behaviour in Organizations,E100,LEC,96,BURNABY,95,9.5,0.0,9.5,1,1%,99%,,REG,1227,6
23-Dec,BUS,BUS,275,200,3,Business in a Sustainable Soc.,D100,LEC,48,BURNABY,24,2.4,0.0,2.4,24,50%,50%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,BUS,BUS,300,300,1,Prof. Development - Planning,E100,SEM,52,BURNABY,23,0.8,0.0,0.8,29,56%,44%,,REG,Not taught in last 5 yrs,Not taught in last 2 yrs
23-Dec,BUS,BUS,303,300,3,Bus/Society/Ethics,D400,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,312,300,3,Introduction to Finance,D100,LEC,144,BURNABY,144,14.4,0.0,14.4,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,315,300,3,Investments,E100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,316,300,3,Derivative Securities,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,316,300,3,Derivative Securities,E100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,320,300,3,Financial Accounting: Assets,D100,LEC,55,BURNABY,55,5.5,0.0,5.5,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,320,300,3,Financial Accounting: Assets,E100,LEC,60,BURNABY,30,3.0,0.0,3.0,30,50%,50%,,REG,1227,6
23-Dec,BUS,BUS,321,300,3,Financial Accounting: Equities,D100,LEC,60,BURNABY,40,4.0,0.0,4.0,20,33%,67%,,REG,1227,6
23-Dec,BUS,BUS,322,300,3,Intermediate Managerial Acct.,D100,LEC,58,BURNABY,32,3.2,0.0,3.2,26,45%,55%,,REG,1227,6
23-Dec,BUS,BUS,325,300,3,Co-op Practicum II,D100,COP,150,VAN,94,0.0,47.0,47.0,56,37%,63%,,PRT,1227,6
23-Dec,BUS,BUS,326,300,3,Co-op Practicum III,D200,COP,60,OFF,1,0.0,0.5,0.5,59,98%,2%,,PRT,1227,6
23-Dec,BUS,BUS,327,300,3,Co-op Practicum IV,D200,COP,60,OFF,1,0.0,0.5,0.5,59,98%,2%,,PRT,1227,6
23-Dec,BUS,BUS,341,300,4,Fundamentals of Marketing,D100,LEC,60,BURNABY,43,5.7,0.0,5.7,17,28%,72%,,REG,1227,6
23-Dec,BUS,BUS,343,300,3,Intro to Marketing,D200,LEC,96,SURREY,90,9.0,0.0,9.0,6,6%,94%,,REG,1227,6
23-Dec,BUS,BUS,345,300,3,Marketing Research,D100,SEM,48,BURNABY,48,4.8,0.0,4.8,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,346,300,3,Global Business Environment,D100,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,346,300,3,Global Business Environment,D200,LEC,60,BURNABY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,347,300,3,Consumer Behaviour,D100,LEC,50,BURNABY,43,4.3,0.0,4.3,7,14%,86%,,REG,1227,6
23-Dec,BUS,BUS,347,300,3,Consumer Behaviour,D200,LEC,50,BURNABY,50,5.0,0.0,5.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,360W,300,4,Business Communication,D600,LEC,35,SURREY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,360W,300,4,Business Communication,D700,LEC,35,BURNABY,35,4.7,0.0,4.7,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,361,300,3,Project Management,D200,LEC,60,SURREY,60,6.0,0.0,6.0,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,362,300,4,Business Process Analysis,D200,LEC,60,SURREY,48,6.4,0.0,6.4,12,20%,80%,,REG,1227,6
23-Dec,BUS,BUS,393,300,3,Commercial Law,D100,LEC,72,BURNABY,72,7.2,0.0,7.2,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,393,300,3,Commercial Law,D200,LEC,72,BURNABY,71,7.1,0.0,7.1,1,1%,99%,,REG,1227,6
23-Dec,BUS,BUS,393,300,3,Commercial Law,E100,LEC,72,BURNABY,53,5.3,0.0,5.3,19,26%,74%,,REG,1227,6
23-Dec,BUS,BUS,410,400,3,Financial Institutions,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,417,400,3,Equity Security Analysis,D100,SEM,35,BURNABY,36,3.6,0.0,3.6,-1,-3%,103%,Full,REG,1227,6
23-Dec,BUS,BUS,418,400,3,International Financial Mgmt.,E100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1227,6
23-Dec,BUS,BUS,420,400,3,Advanced Accounting,D100,SEM,35,BURNABY,34,3.4,0.0,3.4,1,3%,97%,,REG,1227,6
23-Dec,BUS,BUS,424,400,3,Advanced Managerial Accounting,D100,SEM,35,BURNABY,33,3.3,0.0,3.3,2,6%,94%,,REG,1227,6
23-Dec,BUS,BUS,424,400,3,Advanced Managerial Accounting,E100,SEM,35,BURNABY,28,2.8,0.0,2.8,7,20%,80%,,REG,1227,6
23-Dec,BUS,BUS,426,400,3,Auditing and Assurance,D100,SEM,35,BURNABY,21,2.1,0.0,2.1,14,40%,60%,,REG,1227,6
23-Dec,BUS,BUS,426,400,3,Auditing and Assurance,D200,SEM,35,BURNABY,30,3.0,0.0,3.0,5,14%,86%,,REG,1227,6
23-Dec,BUS,BUS,432,400,3,Intl Human Resource Mgmt.,D100,LEC,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1227,4
23-Dec,BUS,BUS,440,400,4,Mgmt Decision Making,E100,SEM,32,BURNABY,32,4.3,0.0,4.3,0,0%,100%,Full,REG,1227,3
23-Dec,BUS,BUS,441,400,3,Web Analytics,D100,LEC,32,BURNABY,32,3.2,0.0,3.2,0,0%,100%,Full,REG,1227,4
23-Dec,BUS,BUS,444,400,3,Business to Business Marketing,D100,LEC,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1221,3
23-Dec,BUS,BUS,449,400,3,Ethical Issues in Marketing,D100,SEM,35,BURNABY,35,3.5,0.0,3.5,0,0%,100%,Full,REG,1227,4
23-Dec,BUS,BUS,462,400,3,Business Analytics,E100,SEM,35,BURNABY,28,2.8,0.0,2.8,7,20%,80%,,REG,1227,6
